filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,X_a,Y_a,bpm_mode,bpm_median,mode_x,mode_y,median_x,median_y
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,112.2,111.4,111.0,111.0,111.0,111.0,111.0,111.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,147.62,136.62,136.0,136.5,137.0,137.0,137.0,137.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,168.6,138.6,178.0,153.5,178.0,178.0,178.0,178.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,137.4,103.4,146.0,111.0,146.0,146.0,146.0,146.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,125.4,120.0,93.0,130.5,96.0,96.0,130.0,130.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,140.0,137.25,136.0,137.0,132.0,132.0,136.5,136.5
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,163.0,143.6,164.0,160.5,164.0,164.0,164.0,164.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,142.2,102.8,101.0,105.0,99.0,99.0,152.0,152.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,159.75,161.0,159.0,159.5,155.0,155.0,158.0,158.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,127.5,148.75,100.0,154.0,100.0,100.0,127.5,127.5
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,136.4,111.2,110.0,111.5,81.0,81.0,139.0,139.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,152.5,110.83,114.0,118.5,149.0,149.0,154.5,154.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,167.12,130.75,130.0,145.0,166.0,166.0,165.5,165.5
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,149.5,128.12,128.0,129.5,166.0,166.0,164.0,164.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,130.38,131.88,103.0,133.5,103.0,103.0,125.5,125.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,151.8,122.0,71.0,148.0,131.0,131.0,150.0,150.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,179.0,91.33,179.0,135.5,179.0,179.0,179.0,179.0
