filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,X_a,Y_a,bpm_mode,bpm_median,mode_x,mode_y,median_x,median_y
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,111.6,134.0,110.0,112.5,110.0,110.0,111.0,111.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,156.12,155.12,168.0,166.0,125.0,125.0,163.5,163.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,156.0,159.8,151.0,157.5,151.0,151.0,154.0,154.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,156.8,162.8,179.0,163.0,179.0,179.0,145.0,145.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,167.2,124.0,134.0,134.0,134.0,134.0,173.0,173.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,134.75,140.0,135.0,135.0,135.0,135.0,135.0,135.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,155.4,163.6,132.0,164.0,132.0,132.0,167.0,167.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,169.8,154.4,174.0,163.5,174.0,174.0,174.0,174.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,122.0,120.75,80.0,120.0,80.0,80.0,122.0,122.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,149.5,153.75,166.0,152.0,166.0,166.0,150.5,150.5
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,170.2,165.6,162.0,167.5,165.0,165.0,168.0,168.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,166.67,179.0,179.0,177.0,159.0,159.0,166.5,166.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,155.75,142.5,179.0,135.5,179.0,179.0,156.5,156.5
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,137.75,138.0,127.0,141.5,151.0,151.0,148.5,148.5
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,164.5,76.25,64.0,131.5,170.0,170.0,171.0,171.0
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,154.6,136.8,139.0,141.0,137.0,137.0,154.0,154.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,158.0,177.17,179.0,179.0,179.0,179.0,158.5,158.5
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,155.25,143.5,144.0,144.0,133.0,133.0,155.5,155.5
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,165.25,123.0,179.0,140.5,179.0,179.0,177.0,177.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,144.5,153.17,179.0,143.0,129.0,129.0,139.5,139.5
