filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,X_a,Y_a,bpm_mode,bpm_median,mode_x,mode_y,median_x,median_y
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,164.4,110.2,110.0,136.5,165.0,165.0,165.0,165.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,169.0,136.12,173.0,152.0,173.0,173.0,171.5,171.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,107.8,144.8,152.0,145.5,78.0,78.0,88.0,88.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,106.8,122.2,111.0,105.0,95.0,95.0,98.0,98.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,142.6,102.4,177.0,116.5,96.0,96.0,170.0,170.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,134.12,136.0,135.0,135.0,135.0,135.0,135.0,135.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,147.4,120.2,147.0,143.5,121.0,121.0,151.0,151.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,126.8,101.2,101.0,101.5,101.0,101.0,133.0,133.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,143.6,159.0,113.0,157.0,113.0,113.0,153.0,153.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,154.4,118.4,148.0,148.0,116.0,116.0,151.0,151.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,144.6,109.4,107.0,111.5,82.0,82.0,153.0,153.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,137.5,145.0,111.0,137.5,107.0,107.0,137.0,137.0
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,152.0,129.38,132.0,135.0,80.0,80.0,161.0,161.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,160.38,135.75,130.0,152.5,165.0,165.0,162.5,162.5
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,144.75,132.12,134.0,135.0,97.0,97.0,152.0,152.0
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,149.4,91.6,136.0,136.5,136.0,136.0,147.0,147.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,179.0,90.0,179.0,135.0,179.0,179.0,179.0,179.0
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,130.4,121.0,70.0,142.5,70.0,70.0,157.0,157.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,136.6,136.4,152.0,142.0,120.0,120.0,140.0,140.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,99.67,90.83,93.0,93.0,105.0,105.0,104.0,104.0
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,124.2,60.4,60.0,75.0,90.0,90.0,90.0,90.0
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,92.2,124.6,94.0,108.0,94.0,94.0,92.0,92.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,139.25,118.12,92.0,132.0,109.0,109.0,152.0,152.0
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,114.2,158.8,113.0,120.0,113.0,113.0,113.0,113.0
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,153.8,177.0,179.0,166.0,150.0,150.0,153.0,153.0
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,142.17,91.0,89.0,94.0,136.0,136.0,147.5,147.5
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,165.8,120.0,81.0,157.5,179.0,179.0,158.0,158.0
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,150.38,141.5,161.0,161.0,173.0,173.0,160.5,160.5
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,132.33,89.83,90.0,104.0,146.0,146.0,132.5,132.5
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,128.6,131.6,121.0,121.0,121.0,121.0,121.0,121.0
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,91.8,119.2,90.0,106.5,90.0,90.0,91.0,91.0
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,152.0,133.0,96.0,152.5,113.0,113.0,153.0,153.0
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,163.6,129.8,176.0,143.0,127.0,127.0,176.0,176.0
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,158.4,153.8,160.0,160.0,171.0,171.0,164.0,164.0
gWA_sBM_cAll_d27_mWA5_ch01,gWA,sBM,cAll,d27,mWA5,ch01,130,116.5,130.75,133.0,131.0,133.0,133.0,120.0,120.0
gWA_sBM_cAll_d25_mWA0_ch03,gWA,sBM,cAll,d25,mWA0,ch03,80,129.6,148.8,94.0,138.5,94.0,94.0,131.0,131.0
gLH_sFM_cAll_d16_mLH5_ch06,gLH,sFM,cAll,d16,mLH5,ch06,130,142.4,144.6,177.0,144.5,89.0,89.0,160.0,160.0
gBR_sBM_cAll_d04_mBR1_ch06,gBR,sBM,cAll,d04,mBR1,ch06,90,140.67,105.67,138.0,126.0,138.0,138.0,138.0,138.0
gLH_sBM_cAll_d16_mLH0_ch03,gLH,sBM,cAll,d16,mLH0,ch03,80,168.0,96.2,82.0,158.0,162.0,162.0,163.0,163.0
