filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,X_a,Y_a,bpm_mode,bpm_median,mode_x,mode_y,median_x,median_y
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,123.0,113.2,113.0,113.0,111.0,111.0,113.0,113.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,124.25,137.25,136.0,136.0,136.0,136.0,135.5,135.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,116.0,104.6,102.0,109.0,74.0,74.0,118.0,118.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,104.6,120.8,126.0,116.5,87.0,87.0,110.0,110.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,128.0,114.4,144.0,123.5,122.0,122.0,124.0,124.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,102.12,135.62,135.0,119.5,101.0,101.0,102.0,102.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,128.8,103.0,94.0,123.5,123.0,123.0,125.0,125.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,101.8,129.6,96.0,119.5,96.0,96.0,99.0,99.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,79.8,109.4,79.0,81.0,81.0,81.0,80.0,80.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,113.4,105.6,72.0,112.5,83.0,83.0,113.0,113.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,86.0,109.0,111.0,95.0,83.0,83.0,85.0,85.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,101.33,113.83,98.0,102.5,108.0,108.0,102.5,102.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,114.38,103.25,115.0,114.0,115.0,115.0,114.5,114.5
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,99.38,125.88,98.0,109.5,98.0,98.0,99.0,99.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,130.25,128.12,132.0,130.5,129.0,129.0,130.5,130.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,122.0,116.8,79.0,127.5,127.0,127.0,127.0,127.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,90.83,101.67,70.0,96.0,70.0,70.0,88.5,88.5
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,118.8,131.0,101.0,129.5,101.0,101.0,107.0,107.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,115.0,100.4,87.0,103.5,87.0,87.0,116.0,116.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,131.5,103.67,103.0,115.0,127.0,127.0,127.5,127.5
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,90.8,119.2,118.0,106.5,90.0,90.0,90.0,90.0
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,92.6,91.6,90.0,92.5,90.0,90.0,93.0,93.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,112.5,120.5,144.0,117.5,70.0,70.0,113.0,113.0
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,125.2,96.4,83.0,106.0,104.0,104.0,135.0,135.0
