filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,X_a,Y_a,bpm_mode,bpm_median,mode_x,mode_y,median_x,median_y
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,123.0,113.2,113.0,113.0,111.0,111.0,113.0,113.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,124.25,137.62,135.0,136.0,136.0,136.0,135.5,135.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,128.6,104.4,101.0,113.0,117.0,117.0,125.0,125.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,126.4,120.8,144.0,123.5,144.0,144.0,121.0,121.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,131.2,104.2,124.0,119.5,124.0,124.0,124.0,124.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,108.62,135.62,135.0,135.0,101.0,101.0,102.0,102.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,128.8,102.6,89.0,121.5,123.0,123.0,125.0,125.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,118.2,117.8,124.0,123.0,106.0,106.0,124.0,124.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,79.8,104.8,81.0,81.5,81.0,81.0,80.0,80.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,97.4,138.4,144.0,131.0,70.0,70.0,87.0,87.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,96.4,102.4,82.0,87.5,82.0,82.0,88.0,88.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,131.67,109.5,144.0,131.0,144.0,144.0,144.0,144.0
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,115.25,121.12,144.0,115.0,113.0,113.0,115.0,115.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,110.12,125.88,97.0,125.5,97.0,97.0,101.0,101.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,108.62,118.12,128.0,117.5,96.0,96.0,99.0,99.0
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,133.2,127.2,136.0,136.5,116.0,116.0,137.0,137.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,136.0,101.17,136.0,127.5,136.0,136.0,136.0,136.0
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,118.8,130.8,101.0,129.0,101.0,101.0,107.0,107.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,115.0,100.4,87.0,103.5,87.0,87.0,116.0,116.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,123.0,120.33,100.0,119.0,104.0,104.0,122.5,122.5
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,92.6,91.6,90.0,92.5,90.0,90.0,93.0,93.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,111.62,118.0,81.0,123.5,81.0,81.0,113.5,113.5
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,139.6,95.2,83.0,138.5,139.0,139.0,139.0,139.0
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,100.0,122.0,98.0,103.0,98.0,98.0,99.0,99.0
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,122.17,113.0,112.0,116.5,112.0,112.0,122.0,122.0
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,116.8,106.8,99.0,117.0,95.0,95.0,122.0,122.0
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,92.0,111.0,70.0,98.0,70.0,70.0,89.0,89.0
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,92.33,123.33,74.0,95.5,89.0,89.0,92.0,92.0
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,111.4,128.6,144.0,132.0,70.0,70.0,105.0,105.0
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,116.8,90.8,92.0,102.0,112.0,112.0,117.0,117.0
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,91.4,120.4,83.0,103.0,83.0,83.0,85.0,85.0
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,115.8,89.4,88.0,99.0,104.0,104.0,109.0,109.0
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,120.0,118.0,130.0,124.5,130.0,130.0,126.0,126.0
gWA_sBM_cAll_d27_mWA5_ch01,gWA,sBM,cAll,d27,mWA5,ch01,130,127.12,129.5,124.0,129.0,144.0,144.0,131.0,131.0
gWA_sBM_cAll_d25_mWA0_ch03,gWA,sBM,cAll,d25,mWA0,ch03,80,138.8,126.8,120.0,133.0,134.0,134.0,138.0,138.0
gLH_sFM_cAll_d16_mLH5_ch06,gLH,sFM,cAll,d16,mLH5,ch06,130,101.4,130.2,129.0,128.0,70.0,70.0,96.0,96.0
gBR_sBM_cAll_d04_mBR1_ch06,gBR,sBM,cAll,d04,mBR1,ch06,90,106.17,116.17,111.0,111.0,76.0,76.0,111.5,111.5
gLH_sBM_cAll_d16_mLH0_ch03,gLH,sBM,cAll,d16,mLH0,ch03,80,100.6,121.8,110.0,110.0,79.0,79.0,110.0,110.0
gMH_sBM_cAll_d23_mMH5_ch10,gMH,sBM,cAll,d23,mMH5,ch10,130,144.0,118.25,144.0,131.5,144.0,144.0,144.0,144.0
