filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[60. 60. 60. 60.],[60. 60. 60. 60.],60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[83. 69. 91.],[70. 69. 67.],81.0,68.67,74.83333333333333,69.0,67.0,69.0,83.0,69.0,69.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[99. 86. 74. 74.],[82. 81. 99. 99.],83.25,90.25,86.75,74.0,99.0,99.0,80.0,90.5,84.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[89. 88. 60. 60.],[60. 60. 60. 64.],74.25,61.0,67.625,60.0,60.0,60.0,74.0,60.0,60.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[67. 91. 99. 62.],[65. 77. 88. 80.],79.75,77.5,78.625,62.0,65.0,62.0,79.0,78.5,78.5
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[95. 99. 97.],[99. 66. 71.],97.0,78.67,87.83333333333333,95.0,66.0,99.0,97.0,71.0,96.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[93. 83. 90. 60. 73. 72. 69. 89. 99. 97. 99. 99. 94. 91. 99. 87. 71. 83.],[60. 99. 94. 86. 99. 99. 60. 83. 96. 60. 97. 70. 99. 81. 76. 93. 66. 60.],86.0,82.11,84.05555555555556,99.0,60.0,99.0,89.5,84.5,88.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[99. 99. 94. 89.],[78. 60. 60. 82.],95.25,70.0,82.625,99.0,60.0,60.0,96.5,69.0,85.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[95. 79. 81. 73. 99.],[98. 99. 79. 73. 63.],85.4,82.4,83.9,73.0,63.0,73.0,81.0,79.0,80.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[91. 77. 76. 90. 79.],[78. 81. 61. 89. 80.],82.6,77.8,80.2,76.0,61.0,61.0,79.0,80.0,79.5
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[71. 99. 91. 60.],[99. 60. 60. 93.],80.25,78.0,79.125,60.0,60.0,60.0,81.0,76.5,81.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[62. 66. 65. 65. 79.],[99. 99. 70. 99. 65.],67.4,86.4,76.9,65.0,99.0,65.0,65.0,99.0,68.0
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[91. 85. 75.],[62. 80. 79.],83.67,73.67,78.66666666666667,75.0,62.0,62.0,85.0,79.0,79.5
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[90. 95. 97.],[67. 96. 67.],94.0,76.67,85.33333333333333,90.0,67.0,67.0,95.0,67.0,92.5
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,[99. 71. 99.],[60. 68. 67.],89.67,65.0,77.33333333333333,99.0,60.0,99.0,99.0,67.0,69.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,[64. 99. 60. 60.],[92. 60. 99. 90.],70.75,85.25,78.0,60.0,60.0,60.0,62.0,91.0,77.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,[99. 85. 99. 88. 94.],[90. 89. 92. 90. 84.],93.0,89.0,91.0,99.0,90.0,90.0,94.0,90.0,90.0
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,[80. 92. 75. 62. 78.],[99. 85. 77. 99. 60.],77.4,84.0,80.7,62.0,99.0,99.0,78.0,85.0,79.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,[99. 89. 95. 99.],[99. 92. 97. 80.],95.5,92.0,93.75,99.0,80.0,99.0,97.0,94.5,96.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,[99. 79. 99. 60. 88.],[60. 60. 68. 74. 87.],85.0,69.8,77.4,99.0,60.0,60.0,88.0,68.0,76.5
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,[60. 89. 96. 79.],[64. 65. 96. 99.],81.0,81.0,81.0,60.0,64.0,96.0,84.0,80.5,84.0
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,[99. 99. 60. 79.],[64. 60. 60. 72.],84.25,64.0,74.125,99.0,60.0,60.0,89.0,62.0,68.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,[99. 93. 65.],[70. 99. 99.],85.67,89.33,87.5,65.0,99.0,99.0,93.0,99.0,96.0
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,[99. 99. 60. 76.],[93. 84. 82. 99.],83.5,89.5,86.5,99.0,82.0,99.0,87.5,88.5,88.5
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,[88. 78. 98. 99.],[90. 99. 99. 99.],90.75,96.75,93.75,78.0,99.0,99.0,93.0,99.0,98.5
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,[60. 99. 88. 90. 78.],[60. 70. 67. 69. 78.],83.0,68.8,75.9,60.0,60.0,60.0,88.0,69.0,74.0
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,[60. 61. 62. 87. 99.],[82. 78. 78. 87. 71.],73.8,79.2,76.5,60.0,78.0,78.0,62.0,78.0,78.0
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,[95. 89. 72.],[93. 73. 60.],85.33,75.33,80.33333333333333,72.0,60.0,60.0,89.0,73.0,81.0
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,[99. 79. 87. 99. 99.],[83. 86. 93. 82. 99.],92.6,88.6,90.6,99.0,82.0,99.0,99.0,86.0,90.0
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,[99. 60. 63. 67.],[60. 65. 65. 60.],72.25,62.5,67.375,60.0,60.0,60.0,65.0,62.5,64.0
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,[60. 60. 60. 65.],[99. 61. 61. 61.],61.25,70.5,65.875,60.0,61.0,60.0,60.0,61.0,61.0
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,"[99. 60. 88. 79. 65. 76. 83. 82. 91. 85. 83. 94. 77. 70. 61. 99. 75. 85.
 60. 68.]","[73. 60. 80. 84. 65. 99. 99. 71. 80. 72. 71. 98. 85. 80. 94. 69. 99. 60.
 67. 98.]",79.0,80.2,79.6,60.0,80.0,99.0,80.5,80.0,80.0
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,[99. 93. 89. 86.],[90. 88. 88. 83.],91.75,87.25,89.5,86.0,88.0,88.0,91.0,88.0,88.5
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,"[90. 82. 96. 60. 79. 88. 79. 85. 99. 68. 83. 65. 87. 76. 94. 99. 99. 60.
 60. 60.]","[73. 99. 72. 91. 77. 78. 72. 84. 66. 99. 85. 78. 60. 99. 60. 60. 77. 96.
 97. 60.]",80.45,79.15,79.8,60.0,60.0,60.0,82.5,77.5,79.0
