filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,X_a,Y_a,bpm_mode,bpm_median,mode_x,mode_y,median_x,median_y
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,110.2,171.0,179.0,126.0,110.0,110.0,110.0,110.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,148.5,128.5,134.0,137.5,134.0,134.0,141.5,141.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,152.0,157.2,134.0,157.5,138.0,138.0,158.0,158.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,158.8,162.2,179.0,162.5,151.0,151.0,154.0,154.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,145.8,151.6,109.0,148.5,109.0,109.0,153.0,153.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,163.5,138.38,135.0,141.5,167.0,167.0,168.5,168.5
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,160.4,155.4,172.0,163.5,150.0,150.0,159.0,159.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,127.0,144.2,103.0,128.5,103.0,103.0,121.0,121.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,160.25,138.0,160.0,159.5,160.0,160.0,160.0,160.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,169.5,139.5,141.0,153.0,165.0,165.0,170.0,170.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,166.4,161.8,167.0,165.0,167.0,167.0,167.0,167.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,158.5,158.83,167.0,166.0,179.0,179.0,173.5,173.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,165.5,168.38,166.0,167.5,133.0,133.0,169.0,169.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,134.12,142.0,128.0,131.5,128.0,128.0,130.5,130.5
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,128.0,141.0,133.0,133.5,133.0,133.0,132.0,132.0
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,168.0,127.4,115.0,156.0,170.0,170.0,169.0,169.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,138.0,179.0,179.0,160.0,137.0,137.0,137.5,137.5
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,166.75,161.75,166.0,167.5,166.0,166.0,166.5,166.5
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,151.25,144.5,125.0,151.0,140.0,140.0,151.0,151.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,171.17,166.33,179.0,173.5,179.0,179.0,178.5,178.5
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,164.5,144.25,179.0,150.0,179.0,179.0,165.0,165.0
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,150.25,124.5,122.0,123.5,179.0,179.0,150.5,150.5
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,149.75,151.62,147.0,150.0,147.0,147.0,150.0,150.0
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,169.4,166.4,165.0,168.0,168.0,168.0,168.0,168.0
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,100.6,159.2,99.0,129.5,99.0,99.0,100.0,100.0
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,174.83,124.67,179.0,157.5,179.0,179.0,175.5,175.5
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,162.5,146.0,140.0,152.0,134.0,134.0,168.5,168.5
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,153.75,163.0,176.0,166.0,176.0,176.0,163.0,163.0
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,179.0,162.33,179.0,178.5,179.0,179.0,179.0,179.0
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,157.6,145.4,103.0,158.5,146.0,146.0,159.0,159.0
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,150.25,136.75,123.0,133.5,133.0,133.0,144.5,144.5
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,149.2,166.4,142.0,157.5,142.0,142.0,152.0,152.0
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,137.0,148.75,131.0,143.5,131.0,131.0,137.0,137.0
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,159.8,133.8,160.0,158.0,160.0,160.0,160.0,160.0
gWA_sBM_cAll_d27_mWA5_ch01,gWA,sBM,cAll,d27,mWA5,ch01,130,170.38,161.62,167.0,170.0,179.0,179.0,171.0,171.0
gWA_sBM_cAll_d25_mWA0_ch03,gWA,sBM,cAll,d25,mWA0,ch03,80,166.0,169.25,179.0,173.5,179.0,179.0,173.5,173.5
