filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,X_a,Y_a,bpm_mode,bpm_median,mode_x,mode_y,median_x,median_y
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,109.8,133.0,110.0,110.0,110.0,110.0,110.0,110.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,151.62,171.12,167.0,168.0,171.0,171.0,151.5,151.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,103.0,160.2,102.0,128.5,102.0,102.0,102.0,102.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,139.6,109.4,110.0,124.0,139.0,139.0,139.0,139.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,92.0,95.0,69.0,94.5,80.0,80.0,87.0,87.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,146.25,133.0,137.0,137.0,137.0,137.0,138.0,138.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,135.0,140.4,170.0,140.5,170.0,170.0,152.0,152.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,134.6,100.8,99.0,102.0,99.0,99.0,141.0,141.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,160.6,130.8,160.0,160.0,160.0,160.0,160.0,160.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,136.2,124.2,136.0,133.0,136.0,136.0,136.0,136.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,164.2,164.4,168.0,168.0,168.0,168.0,168.0,168.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,140.83,164.33,179.0,146.0,146.0,146.0,146.0,146.0
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,125.62,156.88,96.0,141.5,96.0,96.0,126.5,126.5
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,89.0,135.75,128.0,128.0,66.0,66.0,66.5,66.5
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,130.0,93.12,132.0,127.5,132.0,132.0,131.5,131.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,157.6,157.2,179.0,167.5,136.0,136.0,166.0,166.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,179.0,118.83,179.0,178.5,179.0,179.0,179.0,179.0
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,118.0,137.6,72.0,136.0,72.0,72.0,126.0,126.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,118.0,119.6,61.0,135.0,61.0,61.0,145.0,145.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,155.0,145.33,139.0,144.5,143.0,143.0,150.5,150.5
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,178.4,172.8,179.0,179.0,179.0,179.0,179.0,179.0
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,125.2,159.2,121.0,142.5,121.0,121.0,125.0,125.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,143.5,139.75,179.0,134.5,179.0,179.0,147.0,147.0
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,155.8,168.2,168.0,163.0,151.0,151.0,157.0,157.0
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,154.4,161.6,103.0,159.0,150.0,150.0,153.0,153.0
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,107.0,119.33,88.0,106.0,88.0,88.0,106.0,106.0
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,145.2,145.8,179.0,137.5,133.0,133.0,138.0,138.0
