filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,X_a,Y_a,bpm_mode,bpm_median,mode_x,mode_y,median_x,median_y
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,169.0,111.8,106.0,141.0,165.0,165.0,169.0,169.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,153.75,147.62,104.0,157.5,104.0,104.0,169.5,169.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,125.6,136.8,77.0,138.5,77.0,77.0,137.0,137.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,129.8,148.6,112.0,134.5,112.0,112.0,117.0,117.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,149.8,169.8,164.0,164.0,122.0,122.0,148.0,148.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,134.12,134.38,134.0,134.0,103.0,103.0,138.5,138.5
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,134.4,130.8,92.0,130.0,123.0,123.0,125.0,125.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,118.0,110.4,99.0,117.0,105.0,105.0,123.0,123.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,79.8,160.6,160.0,120.5,81.0,81.0,80.0,80.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,113.4,133.2,83.0,120.5,83.0,83.0,113.0,113.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,86.2,109.8,83.0,99.0,83.0,83.0,86.0,86.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,179.0,112.0,179.0,159.5,179.0,179.0,179.0,179.0
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,122.88,172.12,115.0,156.5,115.0,115.0,115.5,115.5
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,116.25,127.12,128.0,127.5,96.0,96.0,98.0,98.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,161.38,136.75,132.0,148.5,165.0,165.0,165.5,165.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,145.8,123.8,81.0,142.5,112.0,112.0,150.0,150.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,105.0,164.33,179.0,178.0,67.0,67.0,69.5,69.5
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,126.6,142.6,118.0,136.0,118.0,118.0,118.0,118.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,120.2,150.0,179.0,126.5,89.0,89.0,107.0,107.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,142.5,124.83,132.0,131.5,127.0,127.0,130.0,130.0
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,137.0,130.2,120.0,133.0,149.0,149.0,149.0,149.0
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,92.4,178.6,179.0,136.0,90.0,90.0,93.0,93.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,138.75,126.88,119.0,127.5,69.0,69.0,143.5,143.5
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,169.6,137.6,111.0,168.0,166.0,166.0,169.0,169.0
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,142.0,101.8,103.0,117.0,131.0,131.0,145.0,145.0
