filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,X_a,Y_a,bpm_mode,bpm_median,mode_x,mode_y,median_x,median_y
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,115.6,110.6,144.0,109.5,107.0,107.0,109.0,109.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,137.75,130.12,137.0,137.0,137.0,137.0,137.0,137.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,119.4,113.6,122.0,117.5,122.0,122.0,122.0,122.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,132.0,129.2,144.0,129.0,144.0,144.0,135.0,135.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,122.2,135.6,144.0,133.5,144.0,144.0,127.0,127.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,135.25,134.38,132.0,134.0,132.0,132.0,135.0,135.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,124.8,130.0,130.0,133.0,130.0,130.0,130.0,130.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,121.0,102.4,118.0,118.0,101.0,101.0,124.0,124.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,79.6,132.8,80.0,102.5,80.0,80.0,80.0,80.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,122.8,137.8,141.0,137.0,144.0,144.0,112.0,112.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,111.8,140.0,139.0,137.5,70.0,70.0,121.0,121.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,107.83,133.17,144.0,132.5,144.0,144.0,91.5,91.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,125.0,126.12,133.0,131.0,109.0,109.0,133.0,133.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,101.75,127.12,96.0,122.0,96.0,96.0,96.0,96.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,109.62,133.0,130.0,130.0,96.0,96.0,96.0,96.0
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,134.2,117.8,100.0,135.5,140.0,140.0,139.0,139.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,137.0,96.33,90.0,126.5,136.0,136.0,137.0,137.0
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,123.4,133.4,118.0,126.0,118.0,118.0,118.0,118.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,114.6,103.0,88.0,111.5,87.0,87.0,115.0,115.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,135.83,131.33,121.0,135.5,129.0,129.0,136.5,136.5
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,123.8,128.2,117.0,121.0,120.0,120.0,120.0,120.0
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,125.0,116.2,70.0,123.5,122.0,122.0,124.0,124.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,135.25,110.25,144.0,125.5,144.0,144.0,137.5,137.5
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,122.2,108.0,110.0,111.0,95.0,95.0,125.0,125.0
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,96.4,121.8,125.0,123.0,73.0,73.0,83.0,83.0
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,122.0,121.0,114.0,117.0,115.0,115.0,122.0,122.0
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,121.6,111.4,117.0,118.5,100.0,100.0,120.0,120.0
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,107.88,128.62,127.0,127.0,70.0,70.0,125.5,125.5
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,136.0,139.83,140.0,137.5,135.0,135.0,136.0,136.0
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,127.6,121.2,127.0,127.5,133.0,133.0,133.0,133.0
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,105.2,132.4,122.0,122.0,93.0,93.0,104.0,104.0
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,129.2,128.2,105.0,135.5,104.0,104.0,135.0,135.0
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,122.4,117.0,89.0,124.0,93.0,93.0,139.0,139.0
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,114.4,135.2,126.0,127.5,126.0,126.0,126.0,126.0
gWA_sBM_cAll_d27_mWA5_ch01,gWA,sBM,cAll,d27,mWA5,ch01,130,128.75,127.38,144.0,132.5,144.0,144.0,142.5,142.5
gWA_sBM_cAll_d25_mWA0_ch03,gWA,sBM,cAll,d25,mWA0,ch03,80,129.2,132.4,130.0,133.0,114.0,114.0,136.0,136.0
gLH_sFM_cAll_d16_mLH5_ch06,gLH,sFM,cAll,d16,mLH5,ch06,130,115.4,131.2,118.0,125.0,118.0,118.0,118.0,118.0
gBR_sBM_cAll_d04_mBR1_ch06,gBR,sBM,cAll,d04,mBR1,ch06,90,133.17,105.5,89.0,129.5,144.0,144.0,132.5,132.5
gLH_sBM_cAll_d16_mLH0_ch03,gLH,sBM,cAll,d16,mLH0,ch03,80,114.8,128.8,97.0,120.0,97.0,97.0,118.0,118.0
gMH_sBM_cAll_d23_mMH5_ch10,gMH,sBM,cAll,d23,mMH5,ch10,130,128.12,118.5,119.0,119.0,122.0,122.0,126.0,126.0
gKR_sFM_cAll_d28_mKR2_ch03,gKR,sFM,cAll,d28,mKR2,ch03,100,121.4,122.6,109.0,128.0,109.0,109.0,128.0,128.0
gPO_sBM_cAll_d10_mPO2_ch05,gPO,sBM,cAll,d10,mPO2,ch05,100,132.4,128.6,134.0,134.0,134.0,134.0,134.0,134.0
gWA_sBM_cAll_d26_mWA5_ch01,gWA,sBM,cAll,d26,mWA5,ch01,130,123.62,115.0,121.0,121.0,124.0,124.0,124.0,124.0
gLO_sBM_cAll_d14_mLO4_ch10,gLO,sBM,cAll,d14,mLO4,ch10,120,92.0,118.8,70.0,102.0,70.0,70.0,94.0,94.0
gLH_sBM_cAll_d18_mLH3_ch03,gLH,sBM,cAll,d18,mLH3,ch03,110,128.8,111.6,144.0,112.0,144.0,144.0,144.0,144.0
gJS_sBM_cAll_d03_mJS4_ch04,gJS,sBM,cAll,d03,mJS4,ch04,120,129.4,93.8,70.0,123.0,116.0,116.0,132.0,132.0
gBR_sFM_cAll_d06_mBR4_ch18,gBR,sFM,cAll,d06,mBR4,ch18,120,135.0,124.8,120.0,128.5,121.0,121.0,137.0,137.0
gPO_sBM_cAll_d10_mPO0_ch01,gPO,sBM,cAll,d10,mPO0,ch01,80,93.0,103.0,81.0,84.5,81.0,81.0,82.0,82.0
gLO_sBM_cAll_d14_mLO0_ch02,gLO,sBM,cAll,d14,mLO0,ch02,80,137.8,129.6,144.0,135.0,144.0,144.0,144.0,144.0
gBR_sBM_cAll_d05_mBR4_ch01,gBR,sBM,cAll,d05,mBR4,ch01,120,125.8,131.8,121.0,125.5,122.0,122.0,124.0,124.0
gLH_sBM_cAll_d17_mLH5_ch02,gLH,sBM,cAll,d17,mLH5,ch02,130,131.75,128.62,129.0,130.0,130.0,130.0,131.5,131.5
gLO_sBM_cAll_d15_mLO4_ch08,gLO,sBM,cAll,d15,mLO4,ch08,120,113.6,108.2,118.0,118.0,86.0,86.0,119.0,119.0
gLH_sBM_cAll_d17_mLH1_ch09,gLH,sBM,cAll,d17,mLH1,ch09,90,128.5,123.33,125.0,124.0,113.0,113.0,129.5,129.5
gPO_sBM_cAll_d10_mPO1_ch03,gPO,sBM,cAll,d10,mPO1,ch03,90,99.5,135.17,131.0,119.5,95.0,95.0,98.5,98.5
