filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,X_a,Y_a,bpm_mode,bpm_median,mode_x,mode_y,median_x,median_y
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,109.8,111.6,110.0,110.0,110.0,110.0,110.0,110.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,134.75,102.75,76.0,131.5,135.0,135.0,135.0,135.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,103.0,105.8,102.0,103.0,102.0,102.0,102.0,102.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,139.6,109.4,110.0,124.0,139.0,139.0,139.0,139.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,92.0,95.2,70.0,94.5,80.0,80.0,87.0,87.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,122.0,133.0,137.0,136.0,137.0,137.0,126.5,126.5
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,105.8,134.2,114.0,117.5,114.0,114.0,114.0,114.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,122.0,100.8,99.0,102.0,99.0,99.0,116.0,116.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,107.2,109.0,79.0,111.5,79.0,79.0,117.0,117.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,118.4,120.6,136.0,129.0,136.0,136.0,136.0,136.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,140.4,122.4,140.0,136.0,140.0,140.0,140.0,140.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,139.5,94.33,144.0,115.5,144.0,144.0,144.0,144.0
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,112.0,131.25,95.0,128.0,95.0,95.0,111.0,111.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,99.12,130.5,70.0,128.5,70.0,70.0,98.5,98.5
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,130.0,86.38,70.0,127.0,132.0,132.0,131.5,131.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,114.4,85.8,94.0,91.5,74.0,74.0,136.0,136.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,137.33,89.67,90.0,113.5,137.0,137.0,137.0,137.0
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,93.8,137.6,71.0,130.0,71.0,71.0,73.0,73.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,137.4,100.6,144.0,131.5,144.0,144.0,136.0,136.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,131.17,139.67,115.0,139.0,115.0,115.0,135.0,135.0
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,122.2,126.8,144.0,123.5,144.0,144.0,144.0,144.0
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,125.2,86.2,121.0,107.5,121.0,121.0,125.0,125.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,112.88,129.38,132.0,132.5,70.0,70.0,127.5,127.5
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,100.6,139.2,103.0,118.0,103.0,103.0,103.0,103.0
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,141.6,110.6,144.0,138.0,144.0,144.0,144.0,144.0
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,107.0,111.83,88.0,106.0,88.0,88.0,106.0,106.0
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,130.0,121.8,121.0,122.0,121.0,121.0,133.0,133.0
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,127.12,92.25,70.0,110.0,144.0,144.0,128.0,128.0
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,132.67,92.0,91.0,108.0,122.0,122.0,133.5,133.5
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,107.8,116.4,144.0,112.0,87.0,87.0,110.0,110.0
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,101.8,120.4,121.0,118.5,90.0,90.0,92.0,92.0
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,127.8,127.8,136.0,133.5,136.0,136.0,136.0,136.0
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,125.6,124.8,118.0,127.0,87.0,87.0,131.0,131.0
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,110.4,123.0,90.0,119.0,100.0,100.0,100.0,100.0
gWA_sBM_cAll_d27_mWA5_ch01,gWA,sBM,cAll,d27,mWA5,ch01,130,113.75,132.0,133.0,132.5,134.0,134.0,107.5,107.5
gWA_sBM_cAll_d25_mWA0_ch03,gWA,sBM,cAll,d25,mWA0,ch03,80,106.8,111.0,122.0,115.5,122.0,122.0,122.0,122.0
gLH_sFM_cAll_d16_mLH5_ch06,gLH,sFM,cAll,d16,mLH5,ch06,130,106.8,110.6,110.0,110.5,110.0,110.0,110.0,110.0
gBR_sBM_cAll_d04_mBR1_ch06,gBR,sBM,cAll,d04,mBR1,ch06,90,92.5,124.17,70.0,114.5,70.0,70.0,92.5,92.5
gLH_sBM_cAll_d16_mLH0_ch03,gLH,sBM,cAll,d16,mLH0,ch03,80,139.6,93.6,140.0,126.0,140.0,140.0,140.0,140.0
gMH_sBM_cAll_d23_mMH5_ch10,gMH,sBM,cAll,d23,mMH5,ch10,130,113.38,120.88,119.0,119.5,144.0,144.0,101.5,101.5
gKR_sFM_cAll_d28_mKR2_ch03,gKR,sFM,cAll,d28,mKR2,ch03,100,116.4,110.0,120.0,120.0,120.0,120.0,120.0,120.0
gPO_sBM_cAll_d10_mPO2_ch05,gPO,sBM,cAll,d10,mPO2,ch05,100,136.8,141.2,142.0,139.5,132.0,132.0,136.0,136.0
gWA_sBM_cAll_d26_mWA5_ch01,gWA,sBM,cAll,d26,mWA5,ch01,130,123.75,133.62,144.0,132.0,130.0,130.0,130.0,130.0
gLO_sBM_cAll_d14_mLO4_ch10,gLO,sBM,cAll,d14,mLO4,ch10,120,107.2,129.2,114.0,116.5,114.0,114.0,108.0,108.0
gLH_sBM_cAll_d18_mLH3_ch03,gLH,sBM,cAll,d18,mLH3,ch03,110,122.6,115.4,110.0,112.0,110.0,110.0,113.0,113.0
gJS_sBM_cAll_d03_mJS4_ch04,gJS,sBM,cAll,d03,mJS4,ch04,120,127.4,132.8,140.0,131.5,120.0,120.0,124.0,124.0
gBR_sFM_cAll_d06_mBR4_ch18,gBR,sFM,cAll,d06,mBR4,ch18,120,118.6,118.8,116.0,118.5,127.0,127.0,116.0,116.0
gPO_sBM_cAll_d10_mPO0_ch01,gPO,sBM,cAll,d10,mPO0,ch01,80,104.6,120.8,79.0,120.0,79.0,79.0,82.0,82.0
gLO_sBM_cAll_d14_mLO0_ch02,gLO,sBM,cAll,d14,mLO0,ch02,80,125.6,137.4,144.0,131.5,117.0,117.0,120.0,120.0
gBR_sBM_cAll_d05_mBR4_ch01,gBR,sBM,cAll,d05,mBR4,ch01,120,119.2,116.2,122.0,123.0,89.0,89.0,124.0,124.0
gLH_sBM_cAll_d17_mLH5_ch02,gLH,sBM,cAll,d17,mLH5,ch02,130,100.12,126.38,98.0,113.5,98.0,98.0,100.0,100.0
gLO_sBM_cAll_d15_mLO4_ch08,gLO,sBM,cAll,d15,mLO4,ch08,120,117.0,116.8,117.0,117.5,106.0,106.0,119.0,119.0
gLH_sBM_cAll_d17_mLH1_ch09,gLH,sBM,cAll,d17,mLH1,ch09,90,107.0,98.17,89.0,99.5,101.0,101.0,102.5,102.5
gPO_sBM_cAll_d10_mPO1_ch03,gPO,sBM,cAll,d10,mPO1,ch03,90,125.5,115.5,113.0,120.5,86.0,86.0,131.0,131.0
gJB_sBM_cAll_d08_mJB4_ch07,gJB,sBM,cAll,d08,mJB4,ch07,120,106.4,122.8,109.0,116.0,109.0,109.0,109.0,109.0
