filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[110.],[70.],110.0,70.0,90.0,110.0,70.0,70.0,110.0,70.0,90.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[70.],[144.],70.0,144.0,107.0,70.0,144.0,70.0,70.0,144.0,107.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[131.],[71.],131.0,71.0,101.0,131.0,71.0,71.0,131.0,71.0,101.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[98.],[77.],98.0,77.0,87.5,98.0,77.0,77.0,98.0,77.0,87.5
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[119.],[136.],119.0,136.0,127.5,119.0,136.0,119.0,119.0,136.0,127.5
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[104.],[138.],104.0,138.0,121.0,104.0,138.0,104.0,104.0,138.0,121.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[134. 104. 135. 140.  91.],[ 80. 134. 144. 142. 119.],120.8,123.8,122.3,91.0,80.0,134.0,134.0,134.0,134.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[131.],[92.],131.0,92.0,111.5,131.0,92.0,92.0,131.0,92.0,111.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[ 87. 128.],[85. 89.],107.5,87.0,97.25,87.0,85.0,85.0,107.5,87.0,88.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[ 70. 131.],[142. 141.],100.5,141.5,121.0,70.0,141.0,70.0,100.5,141.5,136.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[90.],[134.],90.0,134.0,112.0,90.0,134.0,90.0,90.0,134.0,112.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[137. 117.],[140. 142.],127.0,141.0,134.0,117.0,140.0,117.0,127.0,141.0,138.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[139.],[127.],139.0,127.0,133.0,139.0,127.0,127.0,139.0,127.0,133.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[133.],[91.],133.0,91.0,112.0,133.0,91.0,91.0,133.0,91.0,112.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,[131.],[105.],131.0,105.0,118.0,131.0,105.0,105.0,131.0,105.0,118.0
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,[144.],[106.],144.0,106.0,125.0,144.0,106.0,106.0,144.0,106.0,125.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,[139. 144.],[144.  83.],141.5,113.5,127.5,139.0,83.0,144.0,141.5,113.5,141.5
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,[130. 144.],[139. 100.],137.0,119.5,128.25,130.0,100.0,100.0,137.0,119.5,134.5
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,[144.],[126.],144.0,126.0,135.0,144.0,126.0,126.0,144.0,126.0,135.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,[142. 116.],[134. 120.],129.0,127.0,128.0,116.0,120.0,116.0,129.0,127.0,127.0
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,[144.],[143.],144.0,143.0,143.5,144.0,143.0,143.0,144.0,143.0,143.5
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,[70.],[118.],70.0,118.0,94.0,70.0,118.0,70.0,70.0,118.0,94.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,[115.],[117.],115.0,117.0,116.0,115.0,117.0,115.0,115.0,117.0,116.0
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,[119.],[118.],119.0,118.0,118.5,119.0,118.0,118.0,119.0,118.0,118.5
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,[93.],[123.],93.0,123.0,108.0,93.0,123.0,93.0,93.0,123.0,108.0
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,[119. 121.],[128. 130.],120.0,129.0,124.5,119.0,128.0,119.0,120.0,129.0,124.5
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,[96. 80.],[ 98. 139.],88.0,118.5,103.25,80.0,98.0,80.0,88.0,118.5,97.0
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,[133.],[144.],133.0,144.0,138.5,133.0,144.0,133.0,133.0,144.0,138.5
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,[107. 137.],[83. 70.],122.0,76.5,99.25,107.0,70.0,70.0,122.0,76.5,95.0
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,[110.],[114.],110.0,114.0,112.0,110.0,114.0,110.0,110.0,114.0,112.0
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,[144.],[120.],144.0,120.0,132.0,144.0,120.0,120.0,144.0,120.0,132.0
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,[120. 142. 112. 127. 120.],[144. 117.  90. 144.  93.],124.2,117.6,120.9,120.0,144.0,120.0,120.0,117.0,120.0
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,[120.],[144.],120.0,144.0,132.0,120.0,144.0,120.0,120.0,144.0,132.0
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,[132. 144. 127. 127. 112.],[123. 133. 117. 117. 110.],128.4,120.0,124.2,127.0,117.0,117.0,127.0,117.0,125.0
gWA_sBM_cAll_d27_mWA5_ch01,gWA,sBM,cAll,d27,mWA5,ch01,130,[92.],[75.],92.0,75.0,83.5,92.0,75.0,75.0,92.0,75.0,83.5
gWA_sBM_cAll_d25_mWA0_ch03,gWA,sBM,cAll,d25,mWA0,ch03,80,[101. 125.],[ 70. 116.],113.0,93.0,103.0,101.0,70.0,70.0,113.0,93.0,108.5
gLH_sFM_cAll_d16_mLH5_ch06,gLH,sFM,cAll,d16,mLH5,ch06,130,[ 85. 126. 130.],[ 95.  91. 132.],113.67,106.0,109.83333333333333,85.0,91.0,85.0,126.0,95.0,110.5
gBR_sBM_cAll_d04_mBR1_ch06,gBR,sBM,cAll,d04,mBR1,ch06,90,[144. 116.],[ 96. 120.],130.0,108.0,119.0,116.0,96.0,96.0,130.0,108.0,118.0
gLH_sBM_cAll_d16_mLH0_ch03,gLH,sBM,cAll,d16,mLH0,ch03,80,[144. 108.],[88. 86.],126.0,87.0,106.5,108.0,86.0,86.0,126.0,87.0,98.0
gMH_sBM_cAll_d23_mMH5_ch10,gMH,sBM,cAll,d23,mMH5,ch10,130,[144.],[138.],144.0,138.0,141.0,144.0,138.0,138.0,144.0,138.0,141.0
gKR_sFM_cAll_d28_mKR2_ch03,gKR,sFM,cAll,d28,mKR2,ch03,100,[112. 129. 117.  78.],[ 97.  85. 132.  74.],109.0,97.0,103.0,78.0,74.0,74.0,114.5,91.0,104.5
gPO_sBM_cAll_d10_mPO2_ch05,gPO,sBM,cAll,d10,mPO2,ch05,100,[103.],[84.],103.0,84.0,93.5,103.0,84.0,84.0,103.0,84.0,93.5
gWA_sBM_cAll_d26_mWA5_ch01,gWA,sBM,cAll,d26,mWA5,ch01,130,[136.],[124.],136.0,124.0,130.0,136.0,124.0,124.0,136.0,124.0,130.0
gLO_sBM_cAll_d14_mLO4_ch10,gLO,sBM,cAll,d14,mLO4,ch10,120,[144.],[125.],144.0,125.0,134.5,144.0,125.0,125.0,144.0,125.0,134.5
gLH_sBM_cAll_d18_mLH3_ch03,gLH,sBM,cAll,d18,mLH3,ch03,110,[144.],[144.],144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0
gJS_sBM_cAll_d03_mJS4_ch04,gJS,sBM,cAll,d03,mJS4,ch04,120,[70.],[144.],70.0,144.0,107.0,70.0,144.0,70.0,70.0,144.0,107.0
