filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[ 70. 107.],[ 70. 119.],88.5,94.5,91.5,70.0,70.0,70.0,88.5,94.5,88.5
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[105. 106.],[144. 144.],105.5,144.0,124.75,105.0,144.0,144.0,105.5,144.0,125.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[ 91. 134.],[103. 104.],112.5,103.5,108.0,91.0,103.0,91.0,112.5,103.5,103.5
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[ 89. 138.],[130. 144.],113.5,137.0,125.25,89.0,130.0,89.0,113.5,137.0,134.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[144.  77.],[104. 108.],110.5,106.0,108.25,77.0,104.0,77.0,110.5,106.0,106.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[109. 110.],[104. 144.],109.5,124.0,116.75,109.0,104.0,104.0,109.5,124.0,109.5
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[106. 126.  86. 117. 139. 143. 133.],[141. 123. 135. 104. 103.  81. 112.],121.43,114.14,117.78571428571429,86.0,81.0,81.0,126.0,112.0,120.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[126. 108.],[144. 127.],117.0,135.5,126.25,108.0,127.0,108.0,117.0,135.5,126.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[82. 80.],[144. 134.],81.0,139.0,110.0,80.0,134.0,80.0,81.0,139.0,108.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[131. 108.],[142. 142.],119.5,142.0,130.75,108.0,142.0,142.0,119.5,142.0,136.5
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[87. 84.],[144. 111.],85.5,127.5,106.5,84.0,111.0,84.0,85.5,127.5,99.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[126.  88.],[144. 134.],107.0,139.0,123.0,88.0,134.0,88.0,107.0,139.0,130.0
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[119. 139.],[101. 144.],129.0,122.5,125.75,119.0,101.0,101.0,129.0,122.5,129.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[101.  99.],[126. 132.],100.0,129.0,114.5,99.0,126.0,99.0,100.0,129.0,113.5
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,[131. 122.],[126. 103.],126.5,114.5,120.5,122.0,103.0,103.0,126.5,114.5,124.0
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,[113. 137.],[ 97. 144.],125.0,120.5,122.75,113.0,97.0,97.0,125.0,120.5,125.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,[120.  70.],[111.  95.],95.0,103.0,99.0,70.0,95.0,70.0,95.0,103.0,103.0
