filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[115. 106.],[135. 144.],110.5,139.5,125.0,106.0,135.0,106.0,110.5,139.5,125.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[136.],[104.],136.0,104.0,120.0,136.0,104.0,104.0,136.0,104.0,120.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[131. 125.],[144. 134.],128.0,139.0,133.5,125.0,134.0,125.0,128.0,139.0,132.5
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[144. 122.],[144. 103.],133.0,123.5,128.25,122.0,103.0,144.0,133.0,123.5,133.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[143. 143.],[144. 133.],143.0,138.5,140.75,143.0,133.0,143.0,143.0,138.5,143.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[142.],[136.],142.0,136.0,139.0,142.0,136.0,136.0,142.0,136.0,139.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[107. 144. 129. 144. 115.  82.],[133. 130. 118.  95. 142.  89.],120.17,117.83,119.0,144.0,89.0,144.0,122.0,124.0,123.5
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[107. 136.],[136.  97.],121.5,116.5,119.0,107.0,97.0,136.0,121.5,116.5,121.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[144. 131.],[ 93. 134.],137.5,113.5,125.5,131.0,93.0,93.0,137.5,113.5,132.5
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[ 81. 144.],[112. 136.],112.5,124.0,118.25,81.0,112.0,81.0,112.5,124.0,124.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[142. 112.],[117.  91.],127.0,104.0,115.5,112.0,91.0,91.0,127.0,104.0,114.5
