filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[121. 113.],[113. 112.],117.0,112.5,114.75,113.0,112.0,113.0,117.0,112.5,113.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[102. 102.],[ 70. 137.],102.0,103.5,102.75,102.0,70.0,102.0,102.0,103.5,102.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[144. 100.],[119. 144.],122.0,131.5,126.75,100.0,119.0,144.0,122.0,131.5,131.5
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[127.  90.],[116. 120.],108.5,118.0,113.25,90.0,116.0,90.0,108.5,118.0,118.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[102. 144.],[144. 111.],123.0,127.5,125.25,102.0,111.0,144.0,123.0,127.5,127.5
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[107. 108.],[103. 137.],107.5,120.0,113.75,107.0,103.0,103.0,107.5,120.0,107.5
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[105.  90. 120. 123. 110.  91. 107. 122. 117.],[144. 104. 139. 138. 144.  92. 132. 106. 136.],109.44,126.11,117.77777777777777,90.0,144.0,144.0,110.0,136.0,118.5
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[129.  91.],[ 96. 101.],110.0,98.5,104.25,91.0,96.0,91.0,110.0,98.5,98.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[86. 79. 82.],[112. 107. 121.],82.33,113.33,97.83333333333333,79.0,107.0,79.0,82.0,112.0,96.5
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[109. 116. 112.],[ 89. 144. 141.],112.33,124.67,118.5,109.0,89.0,89.0,112.0,141.0,114.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[ 78. 138.],[144. 139.],108.0,141.5,124.75,78.0,139.0,78.0,108.0,141.5,138.5
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[ 89.  94. 144.],[139.  89. 133.],109.0,120.33,114.66666666666667,89.0,89.0,89.0,94.0,133.0,113.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[120. 111.],[120. 112.],115.5,116.0,115.75,111.0,112.0,120.0,115.5,116.0,116.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[95. 97.],[125. 131.],96.0,128.0,112.0,95.0,125.0,95.0,96.0,128.0,111.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,[ 70. 138.],[131. 132.],104.0,131.5,117.75,70.0,131.0,70.0,104.0,131.5,131.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,[139. 144.],[143. 144.],141.5,143.5,142.5,139.0,143.0,144.0,141.5,143.5,143.5
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,[ 76.  70. 105.],[112. 114. 144.],83.67,123.33,103.5,70.0,112.0,70.0,76.0,114.0,108.5
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,[ 81. 123. 116.],[122. 134. 144.],106.67,133.33,120.0,81.0,122.0,81.0,116.0,134.0,122.5
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,[121. 134.],[122. 144.],127.5,133.0,130.25,121.0,122.0,121.0,127.5,133.0,128.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,[134. 130. 115.],[144. 134. 144.],126.33,140.67,133.5,115.0,144.0,134.0,130.0,144.0,134.0
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,[114.  91.],[125. 119.],102.5,122.0,112.25,91.0,119.0,91.0,102.5,122.0,116.5
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,[132.  91.],[90. 90.],111.5,90.0,100.75,91.0,90.0,90.0,111.5,90.0,90.5
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,[144. 125.],[132. 113.],134.5,122.5,128.5,125.0,113.0,113.0,134.5,122.5,128.5
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,[117. 110.],[100.  83.],113.5,91.5,102.5,110.0,83.0,83.0,113.5,91.5,105.0
