filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[121.],[113.],121.0,113.0,117.0,121.0,113.0,113.0,121.0,113.0,117.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[102.],[70.],102.0,70.0,86.0,102.0,70.0,70.0,102.0,70.0,86.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[144.],[119.],144.0,119.0,131.5,144.0,119.0,119.0,144.0,119.0,131.5
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[127.],[116.],127.0,116.0,121.5,127.0,116.0,116.0,127.0,116.0,121.5
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[102.],[144.],102.0,144.0,123.0,102.0,144.0,102.0,102.0,144.0,123.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[107.],[103.],107.0,103.0,105.0,107.0,103.0,103.0,107.0,103.0,105.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[105. 108.  94. 122.],[144. 125. 119. 144.],107.25,133.0,120.125,94.0,144.0,144.0,106.5,134.5,120.5
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[129.],[96.],129.0,96.0,112.5,129.0,96.0,96.0,129.0,96.0,112.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[86.],[112.],86.0,112.0,99.0,86.0,112.0,86.0,86.0,112.0,99.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[109.],[89.],109.0,89.0,99.0,109.0,89.0,89.0,109.0,89.0,99.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[78.],[144.],78.0,144.0,111.0,78.0,144.0,78.0,78.0,144.0,111.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[89.],[139.],89.0,139.0,114.0,89.0,139.0,89.0,89.0,139.0,114.0
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[120.],[120.],120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[95.],[125.],95.0,125.0,110.0,95.0,125.0,95.0,95.0,125.0,110.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,[70.],[131.],70.0,131.0,100.5,70.0,131.0,70.0,70.0,131.0,100.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,[139.],[143.],139.0,143.0,141.0,139.0,143.0,139.0,139.0,143.0,141.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,[76.],[112.],76.0,112.0,94.0,76.0,112.0,76.0,76.0,112.0,94.0
