filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[122. 116.],[117. 110.],119.0,113.5,116.25,116.0,110.0,110.0,119.0,113.5,116.5
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[103. 104.],[ 70. 137.],103.5,103.5,103.5,103.0,70.0,70.0,103.5,103.5,103.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[144.  99.],[119. 144.],121.5,131.5,126.5,99.0,119.0,144.0,121.5,131.5,131.5
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[128.  88.],[116. 120.],108.0,118.0,113.0,88.0,116.0,88.0,108.0,118.0,118.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[ 98. 144.],[144. 111.],121.0,127.5,124.25,98.0,111.0,144.0,121.0,127.5,127.5
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[108. 114.],[144. 138.],111.0,141.0,126.0,108.0,138.0,108.0,111.0,141.0,126.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[104. 144. 108. 117.  94. 108. 122. 117.],[144. 108. 124. 144. 118. 132. 144. 140.],114.25,131.75,123.0,108.0,144.0,144.0,112.5,136.0,120.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[129.  96.],[96. 99.],112.5,97.5,105.0,96.0,96.0,96.0,112.5,97.5,97.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[88. 80.],[113. 102.],84.0,107.5,95.75,80.0,102.0,80.0,84.0,107.5,95.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[ 70. 128.],[ 91. 143.],99.0,117.0,108.0,70.0,91.0,70.0,99.0,117.0,109.5
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[ 75. 139.],[144. 140.],107.0,142.0,124.5,75.0,140.0,75.0,107.0,142.0,139.5
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[90. 93.],[138. 138.],91.5,138.0,114.75,90.0,138.0,138.0,91.5,138.0,115.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[120. 142.],[119. 106.],131.0,112.5,121.75,120.0,106.0,106.0,131.0,112.5,119.5
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[93. 98.],[125. 131.],95.5,128.0,111.75,93.0,125.0,93.0,95.5,128.0,111.5
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,[144.  98.],[130. 132.],121.0,131.0,126.0,98.0,130.0,98.0,121.0,131.0,131.0
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,[136. 134.],[142. 144.],135.0,143.0,139.0,134.0,142.0,134.0,135.0,143.0,139.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,[76. 70.],[109. 117.],73.0,113.0,93.0,70.0,109.0,70.0,73.0,113.0,92.5
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,[ 81. 144.],[121. 131.],112.5,126.0,119.25,81.0,121.0,81.0,112.5,126.0,126.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,[119. 131.],[125. 142.],125.0,133.5,129.25,119.0,125.0,119.0,125.0,133.5,128.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,[137. 126.],[144. 122.],131.5,133.0,132.25,126.0,122.0,122.0,131.5,133.0,131.5
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,[113.  89.],[127. 118.],101.0,122.5,111.75,89.0,118.0,89.0,101.0,122.5,115.5
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,[137. 144.],[89. 89.],140.5,89.0,114.75,137.0,89.0,89.0,140.5,89.0,113.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,[144. 122.],[132. 106.],133.0,119.0,126.0,122.0,106.0,106.0,133.0,119.0,127.0
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,[118. 110.],[102.  83.],114.0,92.5,103.25,110.0,83.0,83.0,114.0,92.5,106.0
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,[ 91. 144.],[ 97. 125.],117.5,111.0,114.25,91.0,97.0,91.0,117.5,111.0,111.0
