filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[110. 110.],[70. 70.],110.0,70.0,90.0,110.0,70.0,70.0,110.0,70.0,90.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[70.],[144.],70.0,144.0,107.0,70.0,144.0,70.0,70.0,144.0,107.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[131. 139.],[ 71. 126.],135.0,98.5,116.75,131.0,71.0,71.0,135.0,98.5,128.5
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[ 98. 144.],[ 77. 110.],121.0,93.5,107.25,98.0,77.0,77.0,121.0,93.5,104.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[119. 106.],[136. 144.],112.5,140.0,126.25,106.0,136.0,106.0,112.5,140.0,127.5
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[104.],[138.],104.0,138.0,121.0,104.0,138.0,104.0,104.0,138.0,121.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[134. 143. 143. 144. 143.  91.],[ 80. 139.  99. 143. 138. 119.],133.0,119.67,126.33333333333333,143.0,80.0,143.0,143.0,128.5,138.5
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[131. 144.],[92. 99.],137.5,95.5,116.5,131.0,92.0,92.0,137.5,95.5,115.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[ 87. 131.],[85. 88.],109.0,86.5,97.75,87.0,85.0,85.0,109.0,86.5,87.5
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[ 70. 138.],[142. 109.],104.0,125.5,114.75,70.0,109.0,70.0,104.0,125.5,123.5
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[ 90. 142.],[134. 141.],116.0,137.5,126.75,90.0,134.0,90.0,116.0,137.5,137.5
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[137. 115.],[140. 144.],126.0,142.0,134.0,115.0,140.0,115.0,126.0,142.0,138.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[139.],[127.],139.0,127.0,133.0,139.0,127.0,127.0,139.0,127.0,133.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[133.],[91.],133.0,91.0,112.0,133.0,91.0,91.0,133.0,91.0,112.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,[131.],[105.],131.0,105.0,118.0,131.0,105.0,105.0,131.0,105.0,118.0
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,[144. 127.],[106. 136.],135.5,121.0,128.25,127.0,106.0,106.0,135.5,121.0,131.5
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,[139. 135.],[144. 134.],137.0,139.0,138.0,135.0,134.0,134.0,137.0,139.0,137.0
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,[130. 103.],[139. 132.],116.5,135.5,126.0,103.0,132.0,103.0,116.5,135.5,131.0
