filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,X_a,Y_a,bpm_mode,bpm_median,mode_x,mode_y,median_x,median_y
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,109.8,110.0,110.0,110.0,111.0,111.0,110.0,110.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,140.62,134.25,165.0,134.5,165.0,165.0,149.5,149.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,87.8,101.4,77.0,79.5,77.0,77.0,82.0,82.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,110.6,108.6,95.0,105.0,95.0,95.0,99.0,99.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,84.6,98.2,141.0,82.0,80.0,80.0,83.0,83.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,124.62,135.88,134.0,135.5,139.0,139.0,135.5,135.5
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,129.4,115.4,83.0,120.5,163.0,163.0,163.0,163.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,137.2,101.0,101.0,107.0,112.0,112.0,149.0,149.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,160.4,144.6,160.0,160.0,160.0,160.0,160.0,160.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,98.6,127.8,68.0,117.5,68.0,68.0,90.0,90.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,104.4,109.0,78.0,110.0,78.0,78.0,111.0,111.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,142.83,106.17,167.0,114.5,167.0,167.0,146.5,146.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,127.38,123.75,117.0,125.0,123.0,123.0,127.0,127.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,161.5,96.12,163.0,127.0,163.0,163.0,163.0,163.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,139.38,132.25,134.0,134.0,67.0,67.0,164.0,164.0
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,102.0,69.2,62.0,78.5,73.0,73.0,90.0,90.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,91.0,90.0,91.0,91.0,91.0,91.0,91.0,91.0
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,110.6,70.6,71.0,71.5,71.0,71.0,107.0,107.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,129.4,139.0,148.0,128.5,118.0,118.0,123.0,123.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,76.33,91.0,92.0,89.0,67.0,67.0,71.5,71.5
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,149.2,72.0,60.0,103.5,89.0,89.0,153.0,153.0
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,109.8,123.8,122.0,122.5,92.0,92.0,94.0,94.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,116.0,105.75,115.0,115.0,115.0,115.0,116.0,116.0
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,103.6,84.8,83.0,85.0,60.0,60.0,108.0,108.0
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,76.8,117.2,76.0,76.5,76.0,76.0,77.0,77.0
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,89.0,91.17,90.0,90.5,82.0,82.0,89.5,89.5
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,95.4,81.2,81.0,81.0,81.0,81.0,81.0,81.0
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,133.12,86.0,60.0,107.0,102.0,102.0,148.0,148.0
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,126.67,89.33,89.0,90.5,61.0,61.0,145.5,145.5
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,109.6,128.0,75.0,119.5,75.0,75.0,117.0,117.0
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,92.4,119.8,93.0,106.0,93.0,93.0,93.0,93.0
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,101.0,120.8,86.0,93.5,87.0,87.0,87.0,87.0
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,91.2,106.4,88.0,92.0,92.0,92.0,92.0,92.0
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,130.6,160.0,160.0,159.5,119.0,119.0,119.0,119.0
gWA_sBM_cAll_d27_mWA5_ch01,gWA,sBM,cAll,d27,mWA5,ch01,130,117.25,113.75,88.0,107.0,94.0,94.0,107.0,107.0
gWA_sBM_cAll_d25_mWA0_ch03,gWA,sBM,cAll,d25,mWA0,ch03,80,101.6,138.4,124.0,125.0,80.0,80.0,89.0,89.0
gLH_sFM_cAll_d16_mLH5_ch06,gLH,sFM,cAll,d16,mLH5,ch06,130,89.4,130.8,61.0,108.5,61.0,61.0,88.0,88.0
gBR_sBM_cAll_d04_mBR1_ch06,gBR,sBM,cAll,d04,mBR1,ch06,90,91.17,105.5,90.0,90.5,90.0,90.0,90.0,90.0
gLH_sBM_cAll_d16_mLH0_ch03,gLH,sBM,cAll,d16,mLH0,ch03,80,82.2,158.8,80.0,113.0,80.0,80.0,82.0,82.0
gMH_sBM_cAll_d23_mMH5_ch10,gMH,sBM,cAll,d23,mMH5,ch10,130,117.88,118.12,118.0,118.0,118.0,118.0,118.0,118.0
gKR_sFM_cAll_d28_mKR2_ch03,gKR,sFM,cAll,d28,mKR2,ch03,100,126.6,123.8,98.0,110.5,99.0,99.0,119.0,119.0
gPO_sBM_cAll_d10_mPO2_ch05,gPO,sBM,cAll,d10,mPO2,ch05,100,130.4,119.4,123.0,124.0,70.0,70.0,161.0,161.0
gWA_sBM_cAll_d26_mWA5_ch01,gWA,sBM,cAll,d26,mWA5,ch01,130,136.88,60.0,60.0,73.5,139.0,139.0,141.5,141.5
gLO_sBM_cAll_d14_mLO4_ch10,gLO,sBM,cAll,d14,mLO4,ch10,120,118.0,118.2,113.0,118.5,113.0,113.0,118.0,118.0
gLH_sBM_cAll_d18_mLH3_ch03,gLH,sBM,cAll,d18,mLH3,ch03,110,130.2,97.2,149.0,112.5,149.0,149.0,149.0,149.0
gJS_sBM_cAll_d03_mJS4_ch04,gJS,sBM,cAll,d03,mJS4,ch04,120,137.2,97.8,66.0,132.5,77.0,77.0,151.0,151.0
gBR_sFM_cAll_d06_mBR4_ch18,gBR,sFM,cAll,d06,mBR4,ch18,120,89.2,118.8,87.0,106.5,87.0,87.0,87.0,87.0
gPO_sBM_cAll_d10_mPO0_ch01,gPO,sBM,cAll,d10,mPO0,ch01,80,128.4,78.6,80.0,80.0,76.0,76.0,158.0,158.0
gLO_sBM_cAll_d14_mLO0_ch02,gLO,sBM,cAll,d14,mLO0,ch02,80,155.2,96.8,69.0,138.0,143.0,143.0,157.0,157.0
gBR_sBM_cAll_d05_mBR4_ch01,gBR,sBM,cAll,d05,mBR4,ch01,120,62.2,134.4,121.0,93.0,60.0,60.0,62.0,62.0
gLH_sBM_cAll_d17_mLH5_ch02,gLH,sBM,cAll,d17,mLH5,ch02,130,64.5,97.62,64.0,65.5,64.0,64.0,64.5,64.5
gLO_sBM_cAll_d15_mLO4_ch08,gLO,sBM,cAll,d15,mLO4,ch08,120,117.0,117.8,119.0,118.5,117.0,117.0,117.0,117.0
gLH_sBM_cAll_d17_mLH1_ch09,gLH,sBM,cAll,d17,mLH1,ch09,90,130.83,103.67,91.0,112.0,111.0,111.0,124.0,124.0
gPO_sBM_cAll_d10_mPO1_ch03,gPO,sBM,cAll,d10,mPO1,ch03,90,103.5,81.17,79.0,85.5,79.0,79.0,103.5,103.5
gJB_sBM_cAll_d08_mJB4_ch07,gJB,sBM,cAll,d08,mJB4,ch07,120,118.0,148.8,147.0,138.5,85.0,85.0,126.0,126.0
gPO_sFM_cAll_d11_mPO0_ch08,gPO,sFM,cAll,d11,mPO0,ch08,80,97.6,117.6,60.0,95.5,68.0,68.0,80.0,80.0
gLO_sFM_cAll_d15_mLO5_ch20,gLO,sFM,cAll,d15,mLO5,ch20,130,125.6,148.4,64.0,139.0,64.0,64.0,112.0,112.0
gBR_sBM_cAll_d04_mBR2_ch01,gBR,sBM,cAll,d04,mBR2,ch01,100,74.8,100.6,75.0,87.5,75.0,75.0,75.0,75.0
gMH_sBM_cAll_d22_mMH2_ch06,gMH,sBM,cAll,d22,mMH2,ch06,100,101.4,100.6,102.0,100.5,68.0,68.0,71.0,71.0
gJS_sBM_cAll_d03_mJS5_ch01,gJS,sBM,cAll,d03,mJS5,ch01,130,128.25,109.0,143.0,143.0,146.0,146.0,146.0,146.0
gLO_sBM_cAll_d14_mLO4_ch01,gLO,sBM,cAll,d14,mLO4,ch01,120,117.0,118.6,169.0,117.0,169.0,169.0,112.0,112.0
gJB_sBM_cAll_d08_mJB4_ch09,gJB,sBM,cAll,d08,mJB4,ch09,120,126.0,60.0,60.0,77.0,94.0,94.0,117.0,117.0
gMH_sBM_cAll_d23_mMH4_ch06,gMH,sBM,cAll,d23,mMH4,ch06,120,135.8,119.8,118.0,120.0,86.0,86.0,157.0,157.0
gLO_sBM_cAll_d13_mLO1_ch05,gLO,sBM,cAll,d13,mLO1,ch05,90,89.17,88.83,89.0,89.0,89.0,89.0,89.0,89.0
gJB_sBM_cAll_d07_mJB2_ch01,gJB,sBM,cAll,d07,mJB2,ch01,100,108.8,119.6,106.0,108.0,111.0,111.0,109.0,109.0
gJS_sBM_cAll_d02_mJS4_ch05,gJS,sBM,cAll,d02,mJS4,ch05,120,62.8,109.6,60.0,78.5,60.0,60.0,61.0,61.0
gHO_sFM_cAll_d19_mHO4_ch05,gHO,sFM,cAll,d19,mHO4,ch05,130,102.0,129.4,88.0,125.5,88.0,88.0,89.0,89.0
gKR_sBM_cAll_d28_mKR2_ch02,gKR,sBM,cAll,d28,mKR2,ch02,100,139.8,130.2,150.0,149.5,150.0,150.0,149.0,149.0
gLO_sBM_cAll_d13_mLO2_ch10,gLO,sBM,cAll,d13,mLO2,ch10,100,115.0,123.8,99.0,123.5,125.0,125.0,125.0,125.0
gJB_sBM_cAll_d09_mJB2_ch09,gJB,sBM,cAll,d09,mJB2,ch09,100,105.4,78.6,64.0,85.5,75.0,75.0,90.0,90.0
gLO_sBM_cAll_d15_mLO5_ch06,gLO,sBM,cAll,d15,mLO5,ch06,130,137.88,102.88,162.0,98.5,162.0,162.0,161.5,161.5
gLO_sBM_cAll_d15_mLO3_ch04,gLO,sBM,cAll,d15,mLO3,ch04,110,170.8,83.6,179.0,118.5,179.0,179.0,179.0,179.0
gKR_sBM_cAll_d28_mKR0_ch02,gKR,sBM,cAll,d28,mKR0,ch02,80,127.2,130.0,121.0,121.5,122.0,122.0,122.0,122.0
gKR_sBM_cAll_d28_mKR2_ch09,gKR,sBM,cAll,d28,mKR2,ch09,100,73.8,99.0,74.0,86.0,74.0,74.0,74.0,74.0
gHO_sBM_cAll_d21_mHO4_ch02,gHO,sBM,cAll,d21,mHO4,ch02,130,65.62,131.0,65.0,97.0,65.0,65.0,65.0,65.0
gJB_sBM_cAll_d08_mJB1_ch10,gJB,sBM,cAll,d08,mJB1,ch10,90,114.17,100.67,111.0,108.5,111.0,111.0,110.5,110.5
gKR_sBM_cAll_d30_mKR4_ch04,gKR,sBM,cAll,d30,mKR4,ch04,120,99.8,62.2,62.0,77.0,88.0,88.0,96.0,96.0
gPO_sBM_cAll_d12_mPO5_ch10,gPO,sBM,cAll,d12,mPO5,ch10,130,129.75,113.25,114.0,121.0,123.0,123.0,130.0,130.0
gLO_sBM_cAll_d13_mLO3_ch06,gLO,sBM,cAll,d13,mLO3,ch06,110,106.2,81.6,82.0,82.0,137.0,137.0,137.0,137.0
gLH_sBM_cAll_d16_mLH2_ch06,gLH,sBM,cAll,d16,mLH2,ch06,100,116.8,100.6,99.0,102.0,78.0,78.0,119.0,119.0
gLH_sBM_cAll_d16_mLH1_ch10,gLH,sBM,cAll,d16,mLH1,ch10,90,143.83,105.67,90.0,132.5,131.0,131.0,135.5,135.5
gBR_sBM_cAll_d04_mBR1_ch01,gBR,sBM,cAll,d04,mBR1,ch01,90,101.83,90.5,90.0,90.5,136.0,136.0,102.0,102.0
gWA_sFM_cAll_d27_mWA0_ch15,gWA,sFM,cAll,d27,mWA0,ch15,80,102.4,129.8,140.0,122.0,78.0,78.0,109.0,109.0
gLH_sBM_cAll_d18_mLH5_ch06,gLH,sBM,cAll,d18,mLH5,ch06,130,104.25,116.75,75.0,107.0,75.0,75.0,102.5,102.5
gHO_sBM_cAll_d21_mHO3_ch09,gHO,sBM,cAll,d21,mHO3,ch09,125,62.88,125.25,63.0,93.5,63.0,63.0,63.0,63.0
gJB_sBM_cAll_d08_mJB1_ch05,gJB,sBM,cAll,d08,mJB1,ch05,90,153.17,107.33,70.0,152.5,154.0,154.0,153.5,153.5
gHO_sBM_cAll_d20_mHO1_ch04,gHO,sBM,cAll,d20,mHO1,ch04,115,129.4,115.2,115.0,115.0,60.0,60.0,173.0,173.0
gLH_sBM_cAll_d16_mLH3_ch06,gLH,sBM,cAll,d16,mLH3,ch06,110,120.8,103.6,129.0,112.5,129.0,129.0,119.0,119.0
gWA_sBM_cAll_d26_mWA4_ch09,gWA,sBM,cAll,d26,mWA4,ch09,120,111.6,60.0,60.0,69.0,78.0,78.0,82.0,82.0
gMH_sBM_cAll_d23_mMH0_ch08,gMH,sBM,cAll,d23,mMH0,ch08,80,95.6,126.2,80.0,97.0,78.0,78.0,81.0,81.0
gLO_sBM_cAll_d14_mLO0_ch03,gLO,sBM,cAll,d14,mLO0,ch03,80,104.4,99.0,96.0,96.0,96.0,96.0,96.0,96.0
gBR_sBM_cAll_d05_mBR0_ch05,gBR,sBM,cAll,d05,mBR0,ch05,80,103.0,93.4,80.0,86.0,68.0,68.0,118.0,118.0
gPO_sBM_cAll_d12_mPO2_ch04,gPO,sBM,cAll,d12,mPO2,ch04,100,126.4,110.8,100.0,100.0,86.0,86.0,107.0,107.0
gLH_sBM_cAll_d18_mLH2_ch03,gLH,sBM,cAll,d18,mLH2,ch03,100,91.8,133.0,77.0,103.5,77.0,77.0,77.0,77.0
gKR_sBM_cAll_d29_mKR1_ch02,gKR,sBM,cAll,d29,mKR1,ch02,90,100.33,90.17,91.0,91.0,102.0,102.0,101.0,101.0
gJB_sBM_cAll_d09_mJB2_ch01,gJB,sBM,cAll,d09,mJB2,ch01,100,119.4,61.0,60.0,68.0,72.0,72.0,99.0,99.0
gMH_sFM_cAll_d23_mMH2_ch10,gMH,sFM,cAll,d23,mMH2,ch10,100,108.4,99.8,91.0,100.5,91.0,91.0,91.0,91.0
gLH_sFM_cAll_d16_mLH0_ch01,gLH,sFM,cAll,d16,mLH0,ch01,80,100.6,108.6,90.0,96.0,90.0,90.0,90.0,90.0
gKR_sBM_cAll_d30_mKR4_ch07,gKR,sBM,cAll,d30,mKR4,ch07,120,149.4,140.2,174.0,148.0,125.0,125.0,145.0,145.0
