filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[115. 111.],[120. 143.],113.0,131.5,122.25,111.0,120.0,111.0,113.0,131.5,117.5
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[135.],[79.],135.0,79.0,107.0,135.0,79.0,79.0,135.0,79.0,107.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[137. 122.],[144. 144.],129.5,144.0,136.75,122.0,144.0,144.0,129.5,144.0,140.5
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[115. 133.],[144. 137.],124.0,140.5,132.25,115.0,137.0,115.0,124.0,140.5,135.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[144. 134.],[126. 137.],139.0,131.5,135.25,134.0,126.0,126.0,139.0,131.5,135.5
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[135.],[139.],135.0,139.0,137.0,135.0,139.0,135.0,135.0,139.0,137.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[134. 136. 144.  74. 141. 123.],[134. 143. 144. 112. 129. 144.],125.33,134.33,129.83333333333334,74.0,144.0,144.0,135.0,138.5,135.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[ 73. 105.],[136. 144.],89.0,140.0,114.5,73.0,136.0,73.0,89.0,140.0,120.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[82. 81.],[119.  80.],81.5,99.5,90.5,81.0,80.0,80.0,81.5,99.5,81.5
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[114. 133.],[144. 141.],123.5,142.5,133.0,114.0,141.0,114.0,123.5,142.5,137.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[144. 144.],[110. 104.],144.0,107.0,125.5,144.0,104.0,144.0,144.0,107.0,127.0
