filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[144. 109.],[125. 139.],126.5,132.0,129.25,109.0,125.0,109.0,126.5,132.0,132.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[135. 110.],[ 80. 138.],122.5,109.0,115.75,110.0,80.0,80.0,122.5,109.0,122.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[139. 123.],[144.  86.],131.0,115.0,123.0,123.0,86.0,86.0,131.0,115.0,131.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[115. 135.],[144. 140.],125.0,142.0,133.5,115.0,140.0,115.0,125.0,142.0,137.5
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[144. 128.],[126. 143.],136.0,134.5,135.25,128.0,126.0,126.0,136.0,134.5,135.5
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[134. 134.],[140.  81.],134.0,110.5,122.25,134.0,81.0,134.0,134.0,110.5,134.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[ 70. 140. 129. 129.  75.  87. 144. 118.],[ 81.  79. 125.  78. 112. 129. 144. 107.],111.5,106.88,109.1875,129.0,78.0,129.0,123.5,109.5,115.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[71. 71.],[136. 144.],71.0,140.0,105.5,71.0,136.0,71.0,71.0,140.0,103.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[81. 81.],[119.  72.],81.0,95.5,88.25,81.0,72.0,81.0,81.0,95.5,81.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[110. 134.],[144. 102.],122.0,123.0,122.5,110.0,102.0,102.0,122.0,123.0,122.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[144. 144.],[110. 107.],144.0,108.5,126.25,144.0,107.0,144.0,144.0,108.5,127.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[132. 142.],[144. 115.],137.0,129.5,133.25,132.0,115.0,115.0,137.0,129.5,137.0
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[144. 140.],[ 73. 144.],142.0,108.5,125.25,140.0,73.0,144.0,142.0,108.5,142.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[ 95. 106.],[144. 144.],100.5,144.0,122.25,95.0,144.0,144.0,100.5,144.0,125.0
