filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[113. 109.],[111. 110.],111.0,110.5,110.75,109.0,110.0,109.0,111.0,110.5,110.5
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[131.],[128.],131.0,128.0,129.5,131.0,128.0,128.0,131.0,128.0,129.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[113. 144.],[ 88. 128.],128.5,108.0,118.25,113.0,88.0,88.0,128.5,108.0,120.5
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[144.  89.],[137. 122.],116.5,129.5,123.0,89.0,122.0,89.0,116.5,129.5,129.5
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[122.  93.],[92. 82.],107.5,87.0,97.25,93.0,82.0,82.0,107.5,87.0,92.5
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[100.],[100.],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[108.  70.  76. 113. 144. 144.],[134. 144. 118. 116. 144. 127.],109.17,130.5,119.83333333333333,144.0,144.0,144.0,110.5,130.5,122.5
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[99. 84.],[ 86. 124.],91.5,105.0,98.25,84.0,86.0,84.0,91.5,105.0,92.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[140. 122.],[102. 134.],131.0,118.0,124.5,122.0,102.0,102.0,131.0,118.0,128.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[144. 144.],[144. 143.],144.0,143.5,143.75,144.0,143.0,144.0,144.0,143.5,144.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[138. 144.],[ 88. 136.],141.0,112.0,126.5,138.0,88.0,88.0,141.0,112.0,137.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[ 80. 139.],[ 70. 129.],109.5,99.5,104.5,80.0,70.0,70.0,109.5,99.5,104.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[129.],[108.],129.0,108.0,118.5,129.0,108.0,108.0,129.0,108.0,118.5
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[122.],[72.],122.0,72.0,97.0,122.0,72.0,72.0,122.0,72.0,97.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,[117.],[127.],117.0,127.0,122.0,117.0,127.0,117.0,117.0,127.0,122.0
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,[ 80. 132.],[132. 138.],106.0,135.0,120.5,80.0,132.0,132.0,106.0,135.0,132.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,[138. 137.],[109.  87.],137.5,98.0,117.75,137.0,87.0,87.0,137.5,98.0,123.0
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,[ 89. 134.],[144. 128.],111.5,136.0,123.75,89.0,128.0,89.0,111.5,136.0,131.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,[106.],[138.],106.0,138.0,122.0,106.0,138.0,106.0,106.0,138.0,122.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,[134. 144.],[135. 136.],139.0,135.5,137.25,134.0,135.0,134.0,139.0,135.5,135.5
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,[144.],[144.],144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,[144.],[70.],144.0,70.0,107.0,144.0,70.0,70.0,144.0,70.0,107.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,[144.],[139.],144.0,139.0,141.5,144.0,139.0,139.0,144.0,139.0,141.5
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,[119. 114.],[109. 133.],116.5,121.0,118.75,114.0,109.0,109.0,116.5,121.0,116.5
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,[144. 144.],[114. 115.],144.0,114.5,129.25,144.0,114.0,144.0,144.0,114.5,129.5
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,[139. 130.],[70. 70.],134.5,70.0,102.25,130.0,70.0,70.0,134.5,70.0,100.0
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,[144. 122.],[144. 144.],133.0,144.0,138.5,122.0,144.0,144.0,133.0,144.0,144.0
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,[101.],[91.],101.0,91.0,96.0,101.0,91.0,91.0,101.0,91.0,96.0
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,[144. 102.],[136.  94.],123.0,115.0,119.0,102.0,94.0,94.0,123.0,115.0,119.0
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,[144.  89.],[111. 115.],116.5,113.0,114.75,89.0,111.0,89.0,116.5,113.0,113.0
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,[144.],[70.],144.0,70.0,107.0,144.0,70.0,70.0,144.0,70.0,107.0
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,[108. 136. 139. 120. 121. 123.],[126.  97. 144.  92.  90. 132.],124.5,113.5,119.0,108.0,90.0,90.0,122.0,111.5,122.0
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,[121.],[140.],121.0,140.0,130.5,121.0,140.0,121.0,121.0,140.0,130.5
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,[144. 127. 135. 144.  71. 135.],[137. 135. 140. 143. 144. 120.],126.0,136.5,131.25,135.0,120.0,135.0,135.0,138.5,136.0
gWA_sBM_cAll_d27_mWA5_ch01,gWA,sBM,cAll,d27,mWA5,ch01,130,[70.],[124.],70.0,124.0,97.0,70.0,124.0,70.0,70.0,124.0,97.0
gWA_sBM_cAll_d25_mWA0_ch03,gWA,sBM,cAll,d25,mWA0,ch03,80,[126. 130.],[111. 136.],128.0,123.5,125.75,126.0,111.0,111.0,128.0,123.5,128.0
gLH_sFM_cAll_d16_mLH5_ch06,gLH,sFM,cAll,d16,mLH5,ch06,130,[109. 141. 112. 119.],[ 85. 144. 113. 134.],120.25,119.0,119.625,109.0,85.0,85.0,115.5,123.5,116.0
gBR_sBM_cAll_d04_mBR1_ch06,gBR,sBM,cAll,d04,mBR1,ch06,90,[93. 84.],[ 71. 140.],88.5,105.5,97.0,84.0,71.0,71.0,88.5,105.5,88.5
gLH_sBM_cAll_d16_mLH0_ch03,gLH,sBM,cAll,d16,mLH0,ch03,80,[141.  70.],[140. 138.],105.5,139.0,122.25,70.0,138.0,70.0,105.5,139.0,139.0
gMH_sBM_cAll_d23_mMH5_ch10,gMH,sBM,cAll,d23,mMH5,ch10,130,[70.],[142.],70.0,142.0,106.0,70.0,142.0,70.0,70.0,142.0,106.0
gKR_sFM_cAll_d28_mKR2_ch03,gKR,sFM,cAll,d28,mKR2,ch03,100,[116. 128. 131. 142.  84.],[106. 108.  90.  84. 110.],120.2,99.6,109.9,84.0,84.0,84.0,128.0,106.0,109.0
gPO_sBM_cAll_d10_mPO2_ch05,gPO,sBM,cAll,d10,mPO2,ch05,100,[143. 135.],[121. 110.],139.0,115.5,127.25,135.0,110.0,110.0,139.0,115.5,128.0
gWA_sBM_cAll_d26_mWA5_ch01,gWA,sBM,cAll,d26,mWA5,ch01,130,[81.],[70.],81.0,70.0,75.5,81.0,70.0,70.0,81.0,70.0,75.5
gLO_sBM_cAll_d14_mLO4_ch10,gLO,sBM,cAll,d14,mLO4,ch10,120,[114.],[94.],114.0,94.0,104.0,114.0,94.0,94.0,114.0,94.0,104.0
gLH_sBM_cAll_d18_mLH3_ch03,gLH,sBM,cAll,d18,mLH3,ch03,110,[112. 127.],[ 95. 130.],119.5,112.5,116.0,112.0,95.0,95.0,119.5,112.5,119.5
gJS_sBM_cAll_d03_mJS4_ch04,gJS,sBM,cAll,d03,mJS4,ch04,120,[144.],[125.],144.0,125.0,134.5,144.0,125.0,125.0,144.0,125.0,134.5
gBR_sFM_cAll_d06_mBR4_ch18,gBR,sFM,cAll,d06,mBR4,ch18,120,[120. 118. 100.  75.],[120. 122. 122.  78.],103.25,110.5,106.875,75.0,122.0,120.0,109.0,121.0,119.0
gPO_sBM_cAll_d10_mPO0_ch01,gPO,sBM,cAll,d10,mPO0,ch01,80,[127. 144.],[ 96. 121.],135.5,108.5,122.0,127.0,96.0,96.0,135.5,108.5,124.0
gLO_sBM_cAll_d14_mLO0_ch02,gLO,sBM,cAll,d14,mLO0,ch02,80,[137. 132.],[127. 127.],134.5,127.0,130.75,132.0,127.0,127.0,134.5,127.0,129.5
gBR_sBM_cAll_d05_mBR4_ch01,gBR,sBM,cAll,d05,mBR4,ch01,120,[126.],[128.],126.0,128.0,127.0,126.0,128.0,126.0,126.0,128.0,127.0
gLH_sBM_cAll_d17_mLH5_ch02,gLH,sBM,cAll,d17,mLH5,ch02,130,[70.],[144.],70.0,144.0,107.0,70.0,144.0,70.0,70.0,144.0,107.0
gLO_sBM_cAll_d15_mLO4_ch08,gLO,sBM,cAll,d15,mLO4,ch08,120,[121.],[85.],121.0,85.0,103.0,121.0,85.0,85.0,121.0,85.0,103.0
gLH_sBM_cAll_d17_mLH1_ch09,gLH,sBM,cAll,d17,mLH1,ch09,90,[135. 115.],[104. 137.],125.0,120.5,122.75,115.0,104.0,104.0,125.0,120.5,125.0
gPO_sBM_cAll_d10_mPO1_ch03,gPO,sBM,cAll,d10,mPO1,ch03,90,[ 70. 116.],[144. 135.],93.0,139.5,116.25,70.0,135.0,70.0,93.0,139.5,125.5
gJB_sBM_cAll_d08_mJB4_ch07,gJB,sBM,cAll,d08,mJB4,ch07,120,[125.],[118.],125.0,118.0,121.5,125.0,118.0,118.0,125.0,118.0,121.5
gPO_sFM_cAll_d11_mPO0_ch08,gPO,sFM,cAll,d11,mPO0,ch08,80,[144. 134. 107.  81. 124. 138.],[111. 131. 127. 144. 125. 141.],121.33,129.83,125.58333333333333,81.0,111.0,144.0,129.0,129.0,129.0
gLO_sFM_cAll_d15_mLO5_ch20,gLO,sFM,cAll,d15,mLO5,ch20,130,[144.  84. 111. 131.],[126. 127. 130. 106.],117.5,122.25,119.875,84.0,106.0,84.0,121.0,126.5,126.5
gBR_sBM_cAll_d04_mBR2_ch01,gBR,sBM,cAll,d04,mBR2,ch01,100,[107. 125.],[102.  95.],116.0,98.5,107.25,107.0,95.0,95.0,116.0,98.5,104.5
gMH_sBM_cAll_d22_mMH2_ch06,gMH,sBM,cAll,d22,mMH2,ch06,100,[144. 104.],[144. 100.],124.0,122.0,123.0,104.0,100.0,144.0,124.0,122.0,124.0
gJS_sBM_cAll_d03_mJS5_ch01,gJS,sBM,cAll,d03,mJS5,ch01,130,[92.],[144.],92.0,144.0,118.0,92.0,144.0,92.0,92.0,144.0,118.0
gLO_sBM_cAll_d14_mLO4_ch01,gLO,sBM,cAll,d14,mLO4,ch01,120,[133.],[80.],133.0,80.0,106.5,133.0,80.0,80.0,133.0,80.0,106.5
gJB_sBM_cAll_d08_mJB4_ch09,gJB,sBM,cAll,d08,mJB4,ch09,120,[141.],[112.],141.0,112.0,126.5,141.0,112.0,112.0,141.0,112.0,126.5
gMH_sBM_cAll_d23_mMH4_ch06,gMH,sBM,cAll,d23,mMH4,ch06,120,[121.],[96.],121.0,96.0,108.5,121.0,96.0,96.0,121.0,96.0,108.5
gLO_sBM_cAll_d13_mLO1_ch05,gLO,sBM,cAll,d13,mLO1,ch05,90,[98. 91.],[105.  93.],94.5,99.0,96.75,91.0,93.0,91.0,94.5,99.0,95.5
gJB_sBM_cAll_d07_mJB2_ch01,gJB,sBM,cAll,d07,mJB2,ch01,100,[107.  95.],[139.  83.],101.0,111.0,106.0,95.0,83.0,83.0,101.0,111.0,101.0
gJS_sBM_cAll_d02_mJS4_ch05,gJS,sBM,cAll,d02,mJS4,ch05,120,[140.],[144.],140.0,144.0,142.0,140.0,144.0,140.0,140.0,144.0,142.0
gHO_sFM_cAll_d19_mHO4_ch05,gHO,sFM,cAll,d19,mHO4,ch05,130,[138. 128. 107. 135.],[144. 101. 132.  97.],127.0,118.5,122.75,107.0,97.0,97.0,131.5,116.5,130.0
gKR_sBM_cAll_d28_mKR2_ch02,gKR,sBM,cAll,d28,mKR2,ch02,100,[ 84. 107.],[ 97. 101.],95.5,99.0,97.25,84.0,97.0,84.0,95.5,99.0,99.0
gLO_sBM_cAll_d13_mLO2_ch10,gLO,sBM,cAll,d13,mLO2,ch10,100,[108.  98.],[114. 125.],103.0,119.5,111.25,98.0,114.0,98.0,103.0,119.5,111.0
gJB_sBM_cAll_d09_mJB2_ch09,gJB,sBM,cAll,d09,mJB2,ch09,100,[144. 144.],[142. 135.],144.0,138.5,141.25,144.0,135.0,144.0,144.0,138.5,143.0
gLO_sBM_cAll_d15_mLO5_ch06,gLO,sBM,cAll,d15,mLO5,ch06,130,[119.],[144.],119.0,144.0,131.5,119.0,144.0,119.0,119.0,144.0,131.5
gLO_sBM_cAll_d15_mLO3_ch04,gLO,sBM,cAll,d15,mLO3,ch04,110,[ 80. 133.],[140.  85.],106.5,112.5,109.5,80.0,85.0,80.0,106.5,112.5,109.0
gKR_sBM_cAll_d28_mKR0_ch02,gKR,sBM,cAll,d28,mKR0,ch02,80,[127. 101.],[72. 84.],114.0,78.0,96.0,101.0,72.0,72.0,114.0,78.0,92.5
