filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[108. 111.],[114. 111.],109.5,112.5,111.0,108.0,111.0,111.0,109.5,112.5,111.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[142. 136.],[142. 137.],139.0,139.5,139.25,136.0,137.0,142.0,139.0,139.5,139.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[119. 106.],[115. 120.],112.5,117.5,115.0,106.0,115.0,106.0,112.5,117.5,117.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[104. 106.],[122.  89.],105.0,105.5,105.25,104.0,89.0,89.0,105.0,105.5,105.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[ 75. 125.],[ 70. 137.],100.0,103.5,101.75,75.0,70.0,70.0,100.0,103.5,100.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[70. 74.],[139. 143.],72.0,141.0,106.5,70.0,139.0,70.0,72.0,141.0,106.5
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[ 73. 112. 117. 119.  95.  96. 117.],[123.  92. 143. 119. 121.  99. 141.],104.14,119.71,111.92857142857143,117.0,92.0,117.0,112.0,121.0,117.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[121.  97.],[115. 101.],109.0,108.0,108.5,97.0,101.0,97.0,109.0,108.0,108.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[144. 124.],[140. 130.],134.0,135.0,134.5,124.0,130.0,124.0,134.0,135.0,135.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[112.  86.],[124.  85.],99.0,104.5,101.75,86.0,85.0,85.0,99.0,104.5,99.0
