filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[144. 108.],[125. 144.],126.0,134.5,130.25,108.0,125.0,144.0,126.0,134.5,134.5
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[135.  95.],[ 80. 138.],115.0,109.0,112.0,95.0,80.0,80.0,115.0,109.0,115.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[139. 144. 123.],[144.  76. 131.],135.33,117.0,126.16666666666667,123.0,76.0,144.0,139.0,131.0,135.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[115. 142.],[144. 135.],128.5,139.5,134.0,115.0,135.0,115.0,128.5,139.5,138.5
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[144. 117.],[126.  97.],130.5,111.5,121.0,117.0,97.0,97.0,130.5,111.5,121.5
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[134. 138.],[140.  80.],136.0,110.0,123.0,134.0,80.0,80.0,136.0,110.0,136.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[ 70. 136.  79. 134. 129.  73.  97. 144. 144. 118.],[ 81.  75. 120. 144.  78. 112. 124.  85. 144. 110.],112.4,107.3,109.85,144.0,144.0,144.0,123.5,111.0,115.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[ 71.  76. 104.],[136. 144.  70.],83.67,116.67,100.16666666666667,71.0,70.0,70.0,76.0,136.0,90.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[81. 80. 81.],[119.  70.  84.],80.67,91.0,85.83333333333333,81.0,70.0,81.0,81.0,84.0,81.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[110. 104. 132.],[144. 138. 144.],115.33,142.0,128.66666666666666,104.0,144.0,144.0,110.0,144.0,135.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[144. 144.],[110. 143.],144.0,126.5,135.25,144.0,110.0,144.0,144.0,126.5,143.5
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[132. 144.  99.],[144. 125. 144.],125.0,137.67,131.33333333333334,99.0,144.0,144.0,132.0,144.0,138.0
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[144. 132.],[ 73. 144.],138.0,108.5,123.25,132.0,73.0,144.0,138.0,108.5,138.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[95. 98.],[144.  70.],96.5,107.0,101.75,95.0,70.0,70.0,96.5,107.0,96.5
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,[ 98. 144.],[ 70. 138.],121.0,104.0,112.5,98.0,70.0,70.0,121.0,104.0,118.0
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,[144. 140. 144.],[131. 144. 136.],142.67,137.0,139.83333333333334,144.0,131.0,144.0,144.0,136.0,142.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,[144. 138. 135.],[144.  93.  89.],139.0,108.67,123.83333333333333,135.0,89.0,144.0,138.0,93.0,136.5
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,[144. 132.  78.],[144. 144. 140.],118.0,142.67,130.33333333333334,78.0,144.0,144.0,132.0,144.0,142.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,[133. 122.],[123. 116.],127.5,119.5,123.5,122.0,116.0,116.0,127.5,119.5,122.5
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,[135. 130. 136.],[144. 140. 133.],133.67,139.0,136.33333333333334,130.0,133.0,130.0,135.0,140.0,135.5
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,[144. 135.],[106. 120.],139.5,113.0,126.25,135.0,106.0,106.0,139.5,113.0,127.5
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,[144. 144.],[ 70. 144.],144.0,107.0,125.5,144.0,70.0,144.0,144.0,107.0,144.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,[136. 132.],[138. 136.],134.0,137.0,135.5,132.0,136.0,136.0,134.0,137.0,136.0
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,[ 72. 136.],[144. 144.],104.0,144.0,124.0,72.0,144.0,144.0,104.0,144.0,140.0
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,[ 86. 144. 139.],[104. 144. 139.],123.0,129.0,126.0,86.0,104.0,139.0,139.0,139.0,139.0
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,[120.  87. 144.],[101.  90. 138.],117.0,109.67,113.33333333333333,87.0,90.0,87.0,120.0,101.0,110.5
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,[143. 102. 133.],[118. 142.  94.],126.0,118.0,122.0,102.0,94.0,94.0,133.0,118.0,125.5
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,[139. 125.],[143. 127.],132.0,135.0,133.5,125.0,127.0,125.0,132.0,135.0,133.0
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,[144.  87. 144.],[144. 144. 136.],125.0,141.33,133.16666666666666,144.0,144.0,144.0,144.0,144.0,144.0
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,[144. 121.],[120. 144.],132.5,132.0,132.25,121.0,120.0,144.0,132.5,132.0,132.5
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,[102. 123.],[ 70. 119.],112.5,94.5,103.5,102.0,70.0,70.0,112.5,94.5,110.5
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,[108. 110. 144. 144. 124. 120. 118. 127. 144. 131. 102.],[144. 135. 133. 117. 121. 144. 144. 144. 110. 144.  96.],124.73,130.18,127.45454545454545,144.0,144.0,144.0,124.0,135.0,129.0
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,[70. 83.],[105. 143.],76.5,124.0,100.25,70.0,105.0,70.0,76.5,124.0,94.0
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,[113.  98. 125. 144. 141. 142. 103. 144. 114. 144. 143.],[ 76.  99.  96. 140. 133.  99. 144. 144. 144.  88. 141.],128.27,118.55,123.4090909090909,144.0,144.0,144.0,141.0,133.0,136.5
gWA_sBM_cAll_d27_mWA5_ch01,gWA,sBM,cAll,d27,mWA5,ch01,130,[ 71. 128.],[130. 133.],99.5,131.5,115.5,71.0,130.0,71.0,99.5,131.5,129.0
gWA_sBM_cAll_d25_mWA0_ch03,gWA,sBM,cAll,d25,mWA0,ch03,80,[144. 144. 132.],[128. 135. 133.],140.0,132.0,136.0,144.0,128.0,144.0,144.0,133.0,134.0
gLH_sFM_cAll_d16_mLH5_ch06,gLH,sFM,cAll,d16,mLH5,ch06,130,[140. 122. 129. 137. 117. 114. 134.],[144.  72. 141. 128.  86.  85. 144.],127.57,114.29,120.92857142857143,114.0,144.0,144.0,129.0,128.0,128.5
gBR_sBM_cAll_d04_mBR1_ch06,gBR,sBM,cAll,d04,mBR1,ch06,90,[144. 144. 142.],[ 70.  92. 144.],143.33,102.0,122.66666666666667,144.0,70.0,144.0,144.0,92.0,143.0
gLH_sBM_cAll_d16_mLH0_ch03,gLH,sBM,cAll,d16,mLH0,ch03,80,[140. 143. 139.],[136. 144. 144.],140.67,141.33,141.0,139.0,144.0,144.0,140.0,144.0,141.5
gMH_sBM_cAll_d23_mMH5_ch10,gMH,sBM,cAll,d23,mMH5,ch10,130,[115. 130.],[144. 117.],122.5,130.5,126.5,115.0,117.0,115.0,122.5,130.5,123.5
gKR_sFM_cAll_d28_mKR2_ch03,gKR,sFM,cAll,d28,mKR2,ch03,100,[143.  97. 135. 123.  94. 105. 122. 100.  73.],[122. 144. 127. 144. 125. 104.  70.  92. 121.],110.22,116.56,113.38888888888889,73.0,144.0,122.0,105.0,122.0,121.5
gPO_sBM_cAll_d10_mPO2_ch05,gPO,sBM,cAll,d10,mPO2,ch05,100,[144. 144. 124.],[141. 137.  99.],137.33,125.67,131.5,144.0,99.0,144.0,144.0,137.0,139.0
gWA_sBM_cAll_d26_mWA5_ch01,gWA,sBM,cAll,d26,mWA5,ch01,130,[142. 130.],[126.  90.],136.0,108.0,122.0,130.0,90.0,90.0,136.0,108.0,128.0
gLO_sBM_cAll_d14_mLO4_ch10,gLO,sBM,cAll,d14,mLO4,ch10,120,[110.  70.],[123. 131.],90.0,127.0,108.5,70.0,123.0,70.0,90.0,127.0,116.5
gLH_sBM_cAll_d18_mLH3_ch03,gLH,sBM,cAll,d18,mLH3,ch03,110,[104. 135.],[134.  86.],119.5,110.0,114.75,104.0,86.0,86.0,119.5,110.0,119.0
gJS_sBM_cAll_d03_mJS4_ch04,gJS,sBM,cAll,d03,mJS4,ch04,120,[95. 90.],[125. 144.],92.5,134.5,113.5,90.0,125.0,90.0,92.5,134.5,110.0
gBR_sFM_cAll_d06_mBR4_ch18,gBR,sFM,cAll,d06,mBR4,ch18,120,[127. 144. 131.  70.  77. 110. 120.  70.],[115. 114.  70.  83. 127. 144. 103.  98.],106.12,106.75,106.4375,70.0,70.0,70.0,115.0,108.5,112.0
gPO_sBM_cAll_d10_mPO0_ch01,gPO,sBM,cAll,d10,mPO0,ch01,80,[137. 120. 127.],[136. 135. 142.],128.0,137.67,132.83333333333334,120.0,135.0,120.0,127.0,136.0,135.5
gLO_sBM_cAll_d14_mLO0_ch02,gLO,sBM,cAll,d14,mLO0,ch02,80,[ 76. 137. 117.],[ 76. 106. 110.],110.0,97.33,103.66666666666667,76.0,76.0,76.0,117.0,106.0,108.0
gBR_sBM_cAll_d05_mBR4_ch01,gBR,sBM,cAll,d05,mBR4,ch01,120,[144. 122.],[125. 118.],133.0,121.5,127.25,122.0,118.0,118.0,133.0,121.5,123.5
gLH_sBM_cAll_d17_mLH5_ch02,gLH,sBM,cAll,d17,mLH5,ch02,130,[ 82. 129.],[83. 98.],105.5,90.5,98.0,82.0,83.0,82.0,105.5,90.5,90.5
gLO_sBM_cAll_d15_mLO4_ch08,gLO,sBM,cAll,d15,mLO4,ch08,120,[120. 105.],[116. 114.],112.5,115.0,113.75,105.0,114.0,105.0,112.5,115.0,115.0
gLH_sBM_cAll_d17_mLH1_ch09,gLH,sBM,cAll,d17,mLH1,ch09,90,[141. 131. 135.],[128. 116. 141.],135.67,128.33,132.0,131.0,116.0,141.0,135.0,128.0,133.0
gPO_sBM_cAll_d10_mPO1_ch03,gPO,sBM,cAll,d10,mPO1,ch03,90,[116. 144. 144.],[ 70. 139. 144.],134.67,117.67,126.16666666666667,144.0,70.0,144.0,144.0,139.0,141.5
gJB_sBM_cAll_d08_mJB4_ch07,gJB,sBM,cAll,d08,mJB4,ch07,120,[144. 144.],[144. 139.],144.0,141.5,142.75,144.0,139.0,144.0,144.0,141.5,144.0
gPO_sFM_cAll_d11_mPO0_ch08,gPO,sFM,cAll,d11,mPO0,ch08,80,[ 97. 130. 139. 144. 121. 143. 115. 115. 121. 136. 144.],[138. 144. 143. 139. 133. 123. 126. 144.  90.  78. 144.],127.73,127.45,127.5909090909091,115.0,144.0,144.0,130.0,138.0,134.5
gLO_sFM_cAll_d15_mLO5_ch20,gLO,sFM,cAll,d15,mLO5,ch20,130,[ 88. 112.  94.  82.  87. 143. 103.],[124. 100. 102. 131. 132. 134.  97.],101.29,117.14,109.21428571428571,82.0,97.0,82.0,94.0,124.0,102.5
gBR_sBM_cAll_d04_mBR2_ch01,gBR,sBM,cAll,d04,mBR2,ch01,100,[139. 126. 144.],[104. 100.  95.],136.33,99.67,118.0,126.0,95.0,95.0,139.0,100.0,115.0
gMH_sBM_cAll_d22_mMH2_ch06,gMH,sBM,cAll,d22,mMH2,ch06,100,[144. 102. 144.],[144. 102. 144.],130.0,130.0,130.0,144.0,144.0,144.0,144.0,144.0,144.0
gJS_sBM_cAll_d03_mJS5_ch01,gJS,sBM,cAll,d03,mJS5,ch01,130,[144. 144.],[142. 138.],144.0,140.0,142.0,144.0,138.0,144.0,144.0,140.0,143.0
gLO_sBM_cAll_d14_mLO4_ch01,gLO,sBM,cAll,d14,mLO4,ch01,120,[121. 110.],[ 70. 127.],115.5,98.5,107.0,110.0,70.0,70.0,115.5,98.5,115.5
gJB_sBM_cAll_d08_mJB4_ch09,gJB,sBM,cAll,d08,mJB4,ch09,120,[73. 78.],[108.  88.],75.5,98.0,86.75,73.0,88.0,73.0,75.5,98.0,83.0
gMH_sBM_cAll_d23_mMH4_ch06,gMH,sBM,cAll,d23,mMH4,ch06,120,[ 88. 116.],[139. 115.],102.0,127.0,114.5,88.0,115.0,88.0,102.0,127.0,115.5
gLO_sBM_cAll_d13_mLO1_ch05,gLO,sBM,cAll,d13,mLO1,ch05,90,[122. 135. 137.],[81. 90. 93.],131.33,88.0,109.66666666666667,122.0,81.0,81.0,135.0,90.0,107.5
gJB_sBM_cAll_d07_mJB2_ch01,gJB,sBM,cAll,d07,mJB2,ch01,100,[104. 112.  98.],[124. 106. 130.],104.67,120.0,112.33333333333333,98.0,106.0,98.0,104.0,124.0,109.0
gJS_sBM_cAll_d02_mJS4_ch05,gJS,sBM,cAll,d02,mJS4,ch05,120,[124. 144.],[ 79. 136.],134.0,107.5,120.75,124.0,79.0,79.0,134.0,107.5,130.0
gHO_sFM_cAll_d19_mHO4_ch05,gHO,sFM,cAll,d19,mHO4,ch05,130,[139. 129. 135.  78. 142. 144. 144.],[129.  75. 127.  70. 109.  96. 131.],130.14,105.29,117.71428571428571,144.0,70.0,129.0,139.0,109.0,129.0
gKR_sBM_cAll_d28_mKR2_ch02,gKR,sBM,cAll,d28,mKR2,ch02,100,[ 86. 102. 144.],[ 94. 101. 137.],110.67,110.67,110.66666666666667,86.0,94.0,86.0,102.0,101.0,101.5
gLO_sBM_cAll_d13_mLO2_ch10,gLO,sBM,cAll,d13,mLO2,ch10,100,[ 96. 100. 100.],[112. 100. 110.],98.67,107.33,103.0,100.0,100.0,100.0,100.0,110.0,100.0
gJB_sBM_cAll_d09_mJB2_ch09,gJB,sBM,cAll,d09,mJB2,ch09,100,[117. 103.  89.],[142. 104. 144.],103.0,130.0,116.5,89.0,104.0,89.0,103.0,142.0,110.5
gLO_sBM_cAll_d15_mLO5_ch06,gLO,sBM,cAll,d15,mLO5,ch06,130,[ 99. 100.],[144. 129.],99.5,136.5,118.0,99.0,129.0,99.0,99.5,136.5,114.5
gLO_sBM_cAll_d15_mLO3_ch04,gLO,sBM,cAll,d15,mLO3,ch04,110,[106. 144.],[136. 139.],125.0,137.5,131.25,106.0,136.0,106.0,125.0,137.5,137.5
gKR_sBM_cAll_d28_mKR0_ch02,gKR,sBM,cAll,d28,mKR0,ch02,80,[ 70.  76. 122.],[88. 86. 83.],89.33,85.67,87.5,70.0,83.0,70.0,76.0,86.0,84.5
gKR_sBM_cAll_d28_mKR2_ch09,gKR,sBM,cAll,d28,mKR2,ch09,100,[144.  98. 121.],[144. 103. 105.],121.0,117.33,119.16666666666667,98.0,103.0,144.0,121.0,105.0,113.0
gHO_sBM_cAll_d21_mHO4_ch02,gHO,sBM,cAll,d21,mHO4,ch02,130,[134.  70.],[144.  99.],102.0,121.5,111.75,70.0,99.0,70.0,102.0,121.5,116.5
gJB_sBM_cAll_d08_mJB1_ch10,gJB,sBM,cAll,d08,mJB1,ch10,90,[ 87. 109. 123.],[109. 121. 103.],106.33,111.0,108.66666666666667,87.0,103.0,109.0,109.0,109.0,109.0
gKR_sBM_cAll_d30_mKR4_ch04,gKR,sBM,cAll,d30,mKR4,ch04,120,[144. 124.],[120. 122.],134.0,121.0,127.5,124.0,120.0,120.0,134.0,121.0,123.0
gPO_sBM_cAll_d12_mPO5_ch10,gPO,sBM,cAll,d12,mPO5,ch10,130,[98. 92.],[ 70. 113.],95.0,91.5,93.25,92.0,70.0,70.0,95.0,91.5,95.0
gLO_sBM_cAll_d13_mLO3_ch06,gLO,sBM,cAll,d13,mLO3,ch06,110,[ 70. 142.],[104. 110.],106.0,107.0,106.5,70.0,104.0,70.0,106.0,107.0,107.0
gLH_sBM_cAll_d16_mLH2_ch06,gLH,sBM,cAll,d16,mLH2,ch06,100,[131. 116. 144.],[ 70.  89. 114.],130.33,91.0,110.66666666666667,116.0,70.0,70.0,131.0,89.0,115.0
