filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[111. 109.],[116. 111.],110.0,113.5,111.75,109.0,111.0,111.0,110.0,113.5,111.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[ 71. 144.],[135. 131.],107.5,133.0,120.25,71.0,131.0,71.0,107.5,133.0,133.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[104. 104.],[115. 100.],104.0,107.5,105.75,104.0,100.0,104.0,104.0,107.5,104.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[ 78. 102.],[106. 108.],90.0,107.0,98.5,78.0,106.0,78.0,90.0,107.0,104.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[95. 90.],[ 92. 130.],92.5,111.0,101.75,90.0,92.0,90.0,92.5,111.0,93.5
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[128.  74.],[132. 142.],101.0,137.0,119.0,74.0,132.0,74.0,101.0,137.0,130.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[116. 139. 113. 127. 134. 118. 143.],[122. 115.  96.  96. 130. 138. 100.],127.14,113.86,120.5,113.0,96.0,96.0,127.0,115.0,120.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[115. 144.],[104. 101.],129.5,102.5,116.0,115.0,101.0,101.0,129.5,102.5,109.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[133. 116.],[128. 112.],124.5,120.0,122.25,116.0,112.0,112.0,124.5,120.0,122.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[ 92. 115.],[117. 113.],103.5,115.0,109.25,92.0,113.0,92.0,103.5,115.0,114.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[138. 111.],[111. 109.],124.5,110.0,117.25,111.0,109.0,111.0,124.5,110.0,111.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[113. 114.],[100. 114.],113.5,107.0,110.25,113.0,100.0,114.0,113.5,107.0,113.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[131. 144.],[107. 121.],137.5,114.0,125.75,131.0,107.0,107.0,137.5,114.0,126.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[109.  97.],[131. 123.],103.0,127.0,115.0,97.0,123.0,97.0,103.0,127.0,116.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,[106. 100.],[129. 138.],103.0,133.5,118.25,100.0,129.0,100.0,103.0,133.5,117.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,[89. 89.],[73. 81.],89.0,77.0,83.0,89.0,73.0,89.0,89.0,77.0,85.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,[90. 92.],[93. 90.],91.0,91.5,91.25,90.0,90.0,90.0,91.0,91.5,91.0
