filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[111. 109.],[114. 111.],110.0,112.5,111.25,109.0,111.0,111.0,110.0,112.5,111.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[71.],[135.],71.0,135.0,103.0,71.0,135.0,71.0,71.0,135.0,103.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[104. 104.],[115.  99.],104.0,107.0,105.5,104.0,99.0,104.0,104.0,107.0,104.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[ 78. 103.],[106. 108.],90.5,107.0,98.75,78.0,106.0,78.0,90.5,107.0,104.5
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[95. 90.],[ 92. 130.],92.5,111.0,101.75,90.0,92.0,90.0,92.5,111.0,93.5
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[128.],[132.],128.0,132.0,130.0,128.0,132.0,128.0,128.0,132.0,130.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[116. 138. 144. 118. 128. 130.],[122. 115. 116.  98. 133.  72.],129.0,109.33,119.16666666666667,116.0,72.0,116.0,129.0,115.5,120.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[115. 144.],[104. 102.],129.5,103.0,116.25,115.0,102.0,102.0,129.5,103.0,109.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[133. 120.],[128. 113.],126.5,120.5,123.5,120.0,113.0,113.0,126.5,120.5,124.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[92. 79.],[117. 110.],85.5,113.5,99.5,79.0,110.0,79.0,85.5,113.5,101.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[138. 109.],[111. 108.],123.5,109.5,116.5,109.0,108.0,108.0,123.5,109.5,110.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[113. 117.],[100. 114.],115.0,107.0,111.0,113.0,100.0,100.0,115.0,107.0,113.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[131.],[107.],131.0,107.0,119.0,131.0,107.0,107.0,131.0,107.0,119.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[109.],[131.],109.0,131.0,120.0,109.0,131.0,109.0,109.0,131.0,120.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,[106.],[129.],106.0,129.0,117.5,106.0,129.0,106.0,106.0,129.0,117.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,[89. 88.],[73. 81.],88.5,77.0,82.75,88.0,73.0,73.0,88.5,77.0,84.5
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,[90. 92.],[93. 90.],91.0,91.5,91.25,90.0,90.0,90.0,91.0,91.5,91.0
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,[116. 140.],[ 90. 136.],128.0,113.0,120.5,116.0,90.0,90.0,128.0,113.0,126.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,[129. 101.],[144. 144.],115.0,144.0,129.5,101.0,144.0,144.0,115.0,144.0,136.5
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,[76. 95.],[92. 91.],85.5,91.5,88.5,76.0,91.0,76.0,85.5,91.5,91.5
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,[89. 87.],[118. 116.],88.0,117.0,102.5,87.0,116.0,87.0,88.0,117.0,102.5
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,[137.  93.],[123. 125.],115.0,124.0,119.5,93.0,123.0,93.0,115.0,124.0,124.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,[122.],[117.],122.0,117.0,119.5,122.0,117.0,117.0,122.0,117.0,119.5
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,[125. 111.],[140.  82.],118.0,111.0,114.5,111.0,82.0,82.0,118.0,111.0,118.0
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,[ 94. 128.],[116. 104.],111.0,110.0,110.5,94.0,104.0,94.0,111.0,110.0,110.0
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,[98. 91.],[101.  90.],94.5,95.5,95.0,91.0,90.0,90.0,94.5,95.5,94.5
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,[ 82. 142.],[125.  80.],112.0,102.5,107.25,82.0,80.0,80.0,112.0,102.5,103.5
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,[143.],[143.],143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,[144. 134.],[136.  93.],139.0,114.5,126.75,134.0,93.0,93.0,139.0,114.5,135.0
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,[124. 127.],[115. 115.],125.5,115.0,120.25,124.0,115.0,115.0,125.5,115.0,119.5
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,[92. 89.],[118. 118.],90.5,118.0,104.25,89.0,118.0,118.0,90.5,118.0,105.0
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,[144. 107. 102.  71. 141. 131. 110.],[106. 116. 105. 104. 144. 104. 118.],115.14,113.86,114.5,71.0,104.0,104.0,110.0,106.0,108.5
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,[ 92. 125.],[ 92. 113.],108.5,102.5,105.5,92.0,92.0,92.0,108.5,102.5,102.5
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,[144. 124. 102. 135. 144. 108. 108.],[144. 139. 142. 115. 122. 100. 113.],123.57,125.0,124.28571428571429,108.0,100.0,144.0,124.0,122.0,123.0
gWA_sBM_cAll_d27_mWA5_ch01,gWA,sBM,cAll,d27,mWA5,ch01,130,[78.],[70.],78.0,70.0,74.0,78.0,70.0,70.0,78.0,70.0,74.0
gWA_sBM_cAll_d25_mWA0_ch03,gWA,sBM,cAll,d25,mWA0,ch03,80,[118.  84.],[142. 105.],101.0,123.5,112.25,84.0,105.0,84.0,101.0,123.5,111.5
gLH_sFM_cAll_d16_mLH5_ch06,gLH,sFM,cAll,d16,mLH5,ch06,130,[124. 123. 126. 116.],[144. 129. 138. 144.],122.25,138.75,130.5,116.0,144.0,144.0,123.5,141.0,127.5
gBR_sBM_cAll_d04_mBR1_ch06,gBR,sBM,cAll,d04,mBR1,ch06,90,[127.  91.],[106.  91.],109.0,98.5,103.75,91.0,91.0,91.0,109.0,98.5,98.5
gLH_sBM_cAll_d16_mLH0_ch03,gLH,sBM,cAll,d16,mLH0,ch03,80,[136. 102.],[88. 79.],119.0,83.5,101.25,102.0,79.0,79.0,119.0,83.5,95.0
gMH_sBM_cAll_d23_mMH5_ch10,gMH,sBM,cAll,d23,mMH5,ch10,130,[117.],[116.],117.0,116.0,116.5,117.0,116.0,116.0,117.0,116.0,116.5
gKR_sFM_cAll_d28_mKR2_ch03,gKR,sFM,cAll,d28,mKR2,ch03,100,[130. 115. 104. 144. 136. 103.],[109. 144. 115. 101.  94. 144.],122.0,117.83,119.91666666666667,103.0,144.0,144.0,122.5,112.0,115.0
gPO_sBM_cAll_d10_mPO2_ch05,gPO,sBM,cAll,d10,mPO2,ch05,100,[136.  71.],[111. 103.],103.5,107.0,105.25,71.0,103.0,71.0,103.5,107.0,107.0
gWA_sBM_cAll_d26_mWA5_ch01,gWA,sBM,cAll,d26,mWA5,ch01,130,[144.],[131.],144.0,131.0,137.5,144.0,131.0,131.0,144.0,131.0,137.5
gLO_sBM_cAll_d14_mLO4_ch10,gLO,sBM,cAll,d14,mLO4,ch10,120,[115. 120.],[113. 144.],117.5,128.5,123.0,115.0,113.0,113.0,117.5,128.5,117.5
gLH_sBM_cAll_d18_mLH3_ch03,gLH,sBM,cAll,d18,mLH3,ch03,110,[116.  83.],[113. 128.],99.5,120.5,110.0,83.0,113.0,83.0,99.5,120.5,114.5
gJS_sBM_cAll_d03_mJS4_ch04,gJS,sBM,cAll,d03,mJS4,ch04,120,[101. 115.],[110.  71.],108.0,90.5,99.25,101.0,71.0,71.0,108.0,90.5,105.5
gBR_sFM_cAll_d06_mBR4_ch18,gBR,sFM,cAll,d06,mBR4,ch18,120,[125.  94.  88.  94. 144.],[125. 119. 119. 113. 133.],109.0,121.8,115.4,94.0,119.0,94.0,94.0,119.0,119.0
gPO_sBM_cAll_d10_mPO0_ch01,gPO,sBM,cAll,d10,mPO0,ch01,80,[87. 81.],[84. 81.],84.0,82.5,83.25,81.0,81.0,81.0,84.0,82.5,82.5
gLO_sBM_cAll_d14_mLO0_ch02,gLO,sBM,cAll,d14,mLO0,ch02,80,[144. 144.],[81. 83.],144.0,82.0,113.0,144.0,81.0,144.0,144.0,82.0,113.5
gBR_sBM_cAll_d05_mBR4_ch01,gBR,sBM,cAll,d05,mBR4,ch01,120,[100. 116.],[127. 113.],108.0,120.0,114.0,100.0,113.0,100.0,108.0,120.0,114.5
gLH_sBM_cAll_d17_mLH5_ch02,gLH,sBM,cAll,d17,mLH5,ch02,130,[126.],[127.],126.0,127.0,126.5,126.0,127.0,126.0,126.0,127.0,126.5
gLO_sBM_cAll_d15_mLO4_ch08,gLO,sBM,cAll,d15,mLO4,ch08,120,[118. 110.],[120. 120.],114.0,120.0,117.0,110.0,120.0,120.0,114.0,120.0,119.0
gLH_sBM_cAll_d17_mLH1_ch09,gLH,sBM,cAll,d17,mLH1,ch09,90,[111. 105.],[94. 91.],108.0,92.5,100.25,105.0,91.0,91.0,108.0,92.5,99.5
gPO_sBM_cAll_d10_mPO1_ch03,gPO,sBM,cAll,d10,mPO1,ch03,90,[113. 103.],[ 92. 107.],108.0,99.5,103.75,103.0,92.0,92.0,108.0,99.5,105.0
gJB_sBM_cAll_d08_mJB4_ch07,gJB,sBM,cAll,d08,mJB4,ch07,120,[125. 128.],[ 92. 129.],126.5,110.5,118.5,125.0,92.0,92.0,126.5,110.5,126.5
gPO_sFM_cAll_d11_mPO0_ch08,gPO,sFM,cAll,d11,mPO0,ch08,80,[ 90. 131.  89. 126. 136. 111.  82.],[ 75. 120. 116. 140.  96. 119. 131.],109.29,113.86,111.57142857142857,82.0,75.0,131.0,111.0,119.0,117.5
gLO_sFM_cAll_d15_mLO5_ch20,gLO,sFM,cAll,d15,mLO5,ch20,130,[129. 132. 124. 143.],[143. 130. 144. 135.],132.0,138.0,135.0,124.0,130.0,143.0,130.5,139.0,133.5
gBR_sBM_cAll_d04_mBR2_ch01,gBR,sBM,cAll,d04,mBR2,ch01,100,[144. 144.],[101. 100.],144.0,100.5,122.25,144.0,100.0,144.0,144.0,100.5,122.5
gMH_sBM_cAll_d22_mMH2_ch06,gMH,sBM,cAll,d22,mMH2,ch06,100,[144. 122.],[ 97. 100.],133.0,98.5,115.75,122.0,97.0,97.0,133.0,98.5,111.0
gJS_sBM_cAll_d03_mJS5_ch01,gJS,sBM,cAll,d03,mJS5,ch01,130,[130.],[118.],130.0,118.0,124.0,130.0,118.0,118.0,130.0,118.0,124.0
gLO_sBM_cAll_d14_mLO4_ch01,gLO,sBM,cAll,d14,mLO4,ch01,120,[ 70. 115.],[124.  99.],92.5,111.5,102.0,70.0,99.0,70.0,92.5,111.5,107.0
gJB_sBM_cAll_d08_mJB4_ch09,gJB,sBM,cAll,d08,mJB4,ch09,120,[128. 117.],[104. 103.],122.5,103.5,113.0,117.0,103.0,103.0,122.5,103.5,110.5
gMH_sBM_cAll_d23_mMH4_ch06,gMH,sBM,cAll,d23,mMH4,ch06,120,[ 89. 121.],[124. 111.],105.0,117.5,111.25,89.0,111.0,89.0,105.0,117.5,116.0
gLO_sBM_cAll_d13_mLO1_ch05,gLO,sBM,cAll,d13,mLO1,ch05,90,[104.  90.],[89. 90.],97.0,89.5,93.25,90.0,89.0,90.0,97.0,89.5,90.0
gJB_sBM_cAll_d07_mJB2_ch01,gJB,sBM,cAll,d07,mJB2,ch01,100,[112. 103.],[115. 139.],107.5,127.0,117.25,103.0,115.0,103.0,107.5,127.0,113.5
gJS_sBM_cAll_d02_mJS4_ch05,gJS,sBM,cAll,d02,mJS4,ch05,120,[144. 111.],[133.  79.],127.5,106.0,116.75,111.0,79.0,79.0,127.5,106.0,122.0
gHO_sFM_cAll_d19_mHO4_ch05,gHO,sFM,cAll,d19,mHO4,ch05,130,[ 76. 126. 111.  98.],[130. 126. 134. 128.],102.75,129.5,116.125,76.0,126.0,126.0,104.5,129.0,126.0
gKR_sBM_cAll_d28_mKR2_ch02,gKR,sBM,cAll,d28,mKR2,ch02,100,[144. 144.],[144. 136.],144.0,140.0,142.0,144.0,136.0,144.0,144.0,140.0,144.0
gLO_sBM_cAll_d13_mLO2_ch10,gLO,sBM,cAll,d13,mLO2,ch10,100,[ 91. 102.],[103. 100.],96.5,101.5,99.0,91.0,100.0,91.0,96.5,101.5,101.0
gJB_sBM_cAll_d09_mJB2_ch09,gJB,sBM,cAll,d09,mJB2,ch09,100,[125.  80.],[ 79. 128.],102.5,103.5,103.0,80.0,79.0,79.0,102.5,103.5,102.5
gLO_sBM_cAll_d15_mLO5_ch06,gLO,sBM,cAll,d15,mLO5,ch06,130,[100.],[99.],100.0,99.0,99.5,100.0,99.0,99.0,100.0,99.0,99.5
gLO_sBM_cAll_d15_mLO3_ch04,gLO,sBM,cAll,d15,mLO3,ch04,110,[125. 120.],[101. 144.],122.5,122.5,122.5,120.0,101.0,101.0,122.5,122.5,122.5
