filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[113. 112.  74.],[ 74.  84. 118.],99.67,92.0,95.83333333333333,74.0,74.0,74.0,112.0,84.0,98.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[144.  70.],[98. 96.],107.0,97.0,102.0,70.0,96.0,70.0,107.0,97.0,97.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[ 72. 121. 144.],[144. 104. 144.],112.33,130.67,121.5,72.0,144.0,144.0,121.0,144.0,132.5
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[141. 119.  79.],[103. 143.  77.],113.0,107.67,110.33333333333333,79.0,77.0,77.0,119.0,103.0,111.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[125. 120. 124.],[ 90. 100. 122.],123.0,104.0,113.5,120.0,90.0,90.0,124.0,100.0,121.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[144. 134.],[72. 70.],139.0,71.0,105.0,134.0,70.0,70.0,139.0,71.0,103.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[112.  91. 129. 144. 125. 112. 144. 110.  95. 133. 123.],[139. 144.  85.  85. 144.  90.  91. 108.  78. 130.  92.],119.82,107.82,113.81818181818181,112.0,85.0,144.0,123.0,92.0,112.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[144. 111.  70.],[144.  96. 103.],108.33,114.33,111.33333333333333,70.0,96.0,144.0,111.0,103.0,107.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[124. 126. 144. 140.],[ 82. 116. 107.  88.],133.5,98.25,115.875,124.0,82.0,82.0,133.0,97.5,120.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[ 70. 112.  99. 144.],[144. 144. 127. 144.],106.25,139.75,123.0,70.0,144.0,144.0,105.5,144.0,135.5
