filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[112. 109.],[ 88. 118.],110.5,103.0,106.75,109.0,88.0,88.0,110.5,103.0,110.5
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[70.],[103.],70.0,103.0,86.5,70.0,103.0,70.0,70.0,103.0,86.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[129. 144.],[144. 144.],136.5,144.0,140.25,129.0,144.0,144.0,136.5,144.0,144.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[144.  74.],[90. 81.],109.0,85.5,97.25,74.0,81.0,74.0,109.0,85.5,85.5
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[138. 124.],[107. 116.],131.0,111.5,121.25,124.0,107.0,107.0,131.0,111.5,120.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[141.],[103.],141.0,103.0,122.0,141.0,103.0,103.0,141.0,103.0,122.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[114. 132. 118. 134. 100. 138.],[133. 120.  95.  97.  77.  88.],122.67,101.67,112.16666666666667,100.0,77.0,77.0,125.0,96.0,116.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[121. 128.],[137.  96.],124.5,116.5,120.5,121.0,96.0,96.0,124.5,116.5,124.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[131. 129.],[ 80. 108.],130.0,94.0,112.0,129.0,80.0,80.0,130.0,94.0,118.5
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[ 76. 101.],[122. 140.],88.5,131.0,109.75,76.0,122.0,76.0,88.5,131.0,111.5
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[100. 111.],[81. 83.],105.5,82.0,93.75,100.0,81.0,81.0,105.5,82.0,91.5
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[117. 144.],[97. 73.],130.5,85.0,107.75,117.0,73.0,73.0,130.5,85.0,107.0
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[139.],[108.],139.0,108.0,123.5,139.0,108.0,108.0,139.0,108.0,123.5
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[115.],[128.],115.0,128.0,121.5,115.0,128.0,115.0,115.0,128.0,121.5
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,[128.],[77.],128.0,77.0,102.5,128.0,77.0,77.0,128.0,77.0,102.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,[108. 133.],[ 74. 100.],120.5,87.0,103.75,108.0,74.0,74.0,120.5,87.0,104.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,[136. 137.],[80. 92.],136.5,86.0,111.25,136.0,80.0,80.0,136.5,86.0,114.0
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,[130. 107.],[140. 142.],118.5,141.0,129.75,107.0,140.0,107.0,118.5,141.0,135.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,[112. 131.],[129. 124.],121.5,126.5,124.0,112.0,124.0,112.0,121.5,126.5,126.5
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,[132. 119.],[133. 143.],125.5,138.0,131.75,119.0,133.0,119.0,125.5,138.0,132.5
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,[144. 144.],[144. 144.],144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,[ 80. 116.],[123. 120.],98.0,121.5,109.75,80.0,120.0,80.0,98.0,121.5,118.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,[136.],[81.],136.0,81.0,108.5,136.0,81.0,81.0,136.0,81.0,108.5
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,[144. 109.],[ 87. 110.],126.5,98.5,112.5,109.0,87.0,87.0,126.5,98.5,109.5
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,[144. 100.],[144. 102.],122.0,123.0,122.5,100.0,102.0,144.0,122.0,123.0,123.0
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,[70. 70.],[131.  90.],70.0,110.5,90.25,70.0,90.0,70.0,70.0,110.5,80.0
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,[124. 142.],[109.  99.],133.0,104.0,118.5,124.0,99.0,99.0,133.0,104.0,116.5
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,[86.],[102.],86.0,102.0,94.0,86.0,102.0,86.0,86.0,102.0,94.0
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,[142. 109.],[ 70. 136.],125.5,103.0,114.25,109.0,70.0,70.0,125.5,103.0,122.5
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,[ 88. 141.],[ 87. 124.],114.5,105.5,110.0,88.0,87.0,87.0,114.5,105.5,106.0
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,[100.  96.],[113. 124.],98.0,118.5,108.25,96.0,113.0,96.0,98.0,118.5,106.5
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,[143. 118.  98. 102.  70.  98. 133.],[120. 131. 130. 132. 133. 124. 105.],108.86,125.0,116.92857142857143,98.0,105.0,98.0,102.0,130.0,122.0
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,[138.  70.],[103. 127.],104.0,115.0,109.5,70.0,103.0,70.0,104.0,115.0,115.0
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,[134. 144. 127. 142. 144.  70. 134.],[144.  95.  70.  97. 119. 144.  85.],127.86,107.71,117.78571428571429,134.0,144.0,144.0,134.0,97.0,130.5
gWA_sBM_cAll_d27_mWA5_ch01,gWA,sBM,cAll,d27,mWA5,ch01,130,[104.],[124.],104.0,124.0,114.0,104.0,124.0,104.0,104.0,124.0,114.0
gWA_sBM_cAll_d25_mWA0_ch03,gWA,sBM,cAll,d25,mWA0,ch03,80,[108. 125.],[125. 128.],116.5,126.5,121.5,108.0,125.0,125.0,116.5,126.5,125.0
