filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[133. 144.],[115. 116.],138.5,115.5,127.0,133.0,115.0,115.0,138.5,115.5,124.5
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[137. 105.],[141. 142.],121.0,141.5,131.25,105.0,141.0,105.0,121.0,141.5,139.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[120. 137.],[108. 102.],128.5,105.0,116.75,120.0,102.0,102.0,128.5,105.0,114.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[ 96. 111.],[128.  95.],103.5,111.5,107.5,96.0,95.0,95.0,103.5,111.5,103.5
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[144. 144.],[ 87. 121.],144.0,104.0,124.0,144.0,87.0,144.0,144.0,104.0,132.5
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[105. 101.],[136. 135.],103.0,135.5,119.25,101.0,135.0,101.0,103.0,135.5,120.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[106. 126. 108. 120. 103. 132. 134.],[113. 140. 101. 108. 121.  88. 110.],118.43,111.57,115.0,103.0,88.0,108.0,120.0,110.0,111.5
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[101. 107.],[135. 130.],104.0,132.5,118.25,101.0,130.0,101.0,104.0,132.5,118.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[82. 78.],[144. 110.],80.0,127.0,103.5,78.0,110.0,78.0,80.0,127.0,96.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[129. 112.],[144. 140.],120.5,142.0,131.25,112.0,140.0,112.0,120.5,142.0,134.5
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[92. 85.],[114. 111.],88.5,112.5,100.5,85.0,111.0,85.0,88.5,112.5,101.5
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[ 92. 108.],[135. 133.],100.0,134.0,117.0,92.0,133.0,92.0,100.0,134.0,120.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[114. 115.],[95. 70.],114.5,82.5,98.5,114.0,70.0,70.0,114.5,82.5,104.5
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[103. 101.],[126. 116.],102.0,121.0,111.5,101.0,116.0,101.0,102.0,121.0,109.5
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,[130. 125.],[115. 134.],127.5,124.5,126.0,125.0,115.0,115.0,127.5,124.5,127.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,[144. 126.],[144. 144.],135.0,144.0,139.5,126.0,144.0,144.0,135.0,144.0,144.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,[110. 114.],[102.  91.],112.0,96.5,104.25,110.0,91.0,91.0,112.0,96.5,106.0
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,[ 70. 101.],[138. 116.],85.5,127.0,106.25,70.0,116.0,70.0,85.5,127.0,108.5
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,[ 86. 110.],[144. 117.],98.0,130.5,114.25,86.0,117.0,86.0,98.0,130.5,113.5
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,[125. 120.],[106. 118.],122.5,112.0,117.25,120.0,106.0,106.0,122.5,112.0,119.0
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,[96. 89.],[119. 122.],92.5,120.5,106.5,89.0,119.0,89.0,92.5,120.5,107.5
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,[96. 91.],[93. 90.],93.5,91.5,92.5,91.0,90.0,90.0,93.5,91.5,92.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,[144. 108.],[118. 138.],126.0,128.0,127.0,108.0,118.0,108.0,126.0,128.0,128.0
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,[131. 106.],[89. 82.],118.5,85.5,102.0,106.0,82.0,82.0,118.5,85.5,97.5
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,[140.  99.],[104. 104.],119.5,104.0,111.75,99.0,104.0,104.0,119.5,104.0,104.0
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,[80. 92.],[122. 118.],86.0,120.0,103.0,80.0,118.0,80.0,86.0,120.0,105.0
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,[106.  99.],[130.  79.],102.5,104.5,103.5,99.0,79.0,79.0,102.5,104.5,102.5
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,[90. 71.],[120.  99.],80.5,109.5,95.0,71.0,99.0,71.0,80.5,109.5,94.5
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,[92. 92.],[132. 119.],92.0,125.5,108.75,92.0,119.0,92.0,92.0,125.5,105.5
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,[144. 141.],[ 73. 121.],142.5,97.0,119.75,141.0,73.0,73.0,142.5,97.0,131.0
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,[110. 118.],[ 88. 116.],114.0,102.0,108.0,110.0,88.0,88.0,114.0,102.0,113.0
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,[114. 135.  89.  84.  87.  91.  87.],[ 70. 109. 122. 139. 137.  82. 125.],98.14,112.0,105.07142857142857,87.0,70.0,87.0,89.0,122.0,100.0
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,[137.  76.],[ 95. 142.],106.5,118.5,112.5,76.0,95.0,76.0,106.5,118.5,116.0
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,[124.  99.  70.  98. 112.  97.  78.],[ 91. 105. 107. 108. 120. 144. 126.],96.86,114.43,105.64285714285714,70.0,91.0,70.0,98.0,108.0,106.0
