filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[109. 109. 109. 105.],[109.  89.  68.  78.],108.0,86.0,97.0,109.0,68.0,109.0,109.0,83.5,107.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[109.  72.  70.],[106. 101.  70.],83.67,92.33,88.0,70.0,70.0,70.0,72.0,101.0,86.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[82. 76. 68. 63.],[ 70.  67. 109.  88.],72.25,83.5,77.875,63.0,67.0,63.0,72.0,79.0,73.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[109.  70. 102.  87.],[ 71. 102. 100. 104.],92.0,94.25,93.125,70.0,71.0,102.0,94.5,101.0,101.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[109.  97. 109. 109.],[ 60. 100. 104.  96.],106.0,90.0,98.0,109.0,60.0,109.0,109.0,98.0,102.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[ 98. 109.  74.],[60. 72. 64.],93.67,65.33,79.5,74.0,60.0,60.0,98.0,64.0,73.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,"[107. 109. 103.  60. 109.  86.  94.  74. 109. 109.  66.  71.  60.  90.
 105.  78.  78.  83.]","[109.  68.  92.  78.  68.  95.  82.  60.  68.  81.  98.  92.  76.  72.
  91. 102.  91. 109.]",88.39,85.11,86.75,109.0,68.0,109.0,88.0,86.5,88.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[109. 100. 105.  93.],[ 88.  76. 109.  94.],101.75,91.75,96.75,93.0,76.0,109.0,102.5,91.0,97.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[ 94. 109. 109. 109.  84.],[ 99.  64. 106.  60. 107.],101.0,87.2,94.1,109.0,60.0,109.0,109.0,99.0,102.5
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[73. 94. 60. 69. 68.],[ 79.  86. 109.  82.  94.],72.8,90.0,81.4,60.0,79.0,94.0,69.0,86.0,80.5
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,[ 89. 109. 109. 109.],[109.  79.  87.  91.],104.0,91.5,97.75,109.0,79.0,109.0,109.0,89.0,100.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,[ 72.  90. 100.  73.  63.],[106. 107.  97.  82.  91.],79.6,96.6,88.1,63.0,82.0,63.0,73.0,97.0,90.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,[109.  85.  98.],[108. 105. 109.],97.33,107.33,102.33333333333333,85.0,105.0,109.0,98.0,108.0,106.5
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,[109.  94. 101.],[94. 96. 63.],101.33,84.33,92.83333333333333,94.0,63.0,94.0,101.0,94.0,95.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,[109. 100.  96.],[109. 103. 100.],101.67,104.0,102.83333333333333,96.0,100.0,100.0,100.0,103.0,101.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,[109.  60.  77.  77.],[109. 109. 101. 101.],80.75,105.0,92.875,77.0,101.0,109.0,77.0,105.0,101.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,[ 94. 109. 109. 109.  60.],[ 89.  77.  91.  87. 106.],96.2,90.0,93.1,109.0,77.0,109.0,109.0,89.0,92.5
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,[ 80.  62. 108. 109.  62.],[100.  95. 109.  60.  89.],84.2,90.6,87.4,62.0,60.0,62.0,80.0,95.0,92.0
gLO_sBM_cAll_d15_mLO4_ch01,gLO,sBM,cAll,d15,mLO4,ch01,120,[ 60.  76. 109. 109.],[79. 84. 88. 95.],88.5,86.5,87.5,109.0,79.0,109.0,92.5,86.0,86.0
gPO_sBM_cAll_d10_mPO1_ch02,gPO,sBM,cAll,d10,mPO1,ch02,90,[109.  66. 108.  77.  95.],[ 60.  77.  76.  97. 105.],91.0,83.0,87.0,66.0,60.0,77.0,95.0,77.0,86.0
gJS_sBM_cAll_d02_mJS4_ch08,gJS,sBM,cAll,d02,mJS4,ch08,120,[ 96.  87.  92. 109.],[109. 109. 109.  87.],96.0,103.5,99.75,87.0,109.0,109.0,94.0,109.0,102.5
gBR_sBM_cAll_d05_mBR4_ch06,gBR,sBM,cAll,d05,mBR4,ch06,120,[ 76.  79. 109.  66.],[ 69.  81. 109. 109.],82.5,92.0,87.25,66.0,109.0,109.0,77.5,95.0,80.0
gJS_sBM_cAll_d02_mJS5_ch03,gJS,sBM,cAll,d02,mJS5,ch03,130,[ 60.  60. 109.],[102.  71.  71.],76.33,81.33,78.83333333333333,60.0,71.0,60.0,60.0,71.0,71.0
gBR_sBM_cAll_d06_mBR3_ch06,gBR,sBM,cAll,d06,mBR3,ch06,110,[89. 85. 83. 97.],[ 79. 109. 109. 109.],88.5,101.5,95.0,83.0,109.0,109.0,87.0,109.0,93.0
gBR_sBM_cAll_d04_mBR2_ch07,gBR,sBM,cAll,d04,mBR2,ch07,100,[ 69. 103. 100. 102.],[ 95. 108. 101. 105.],93.5,102.25,97.875,69.0,95.0,69.0,101.0,103.0,101.5
gPO_sBM_cAll_d11_mPO1_ch01,gPO,sBM,cAll,d11,mPO1,ch01,90,[ 60.  74.  73. 109.  67.],[100.  69.  89. 109. 109.],76.6,95.2,85.9,60.0,109.0,109.0,73.0,100.0,81.5
gBR_sBM_cAll_d04_mBR0_ch05,gBR,sBM,cAll,d04,mBR0,ch05,80,[73. 86. 86. 64. 97.],[ 67. 103.  99. 106.  89.],81.2,92.8,87.0,86.0,67.0,86.0,86.0,99.0,87.5
gKR_sBM_cAll_d30_mKR5_ch01,gKR,sBM,cAll,d30,mKR5,ch01,130,[69. 71. 64.],[69. 65. 67.],68.0,67.0,67.5,64.0,65.0,69.0,69.0,67.0,68.0
gMH_sBM_cAll_d22_mMH1_ch06,gMH,sBM,cAll,d22,mMH1,ch06,90,[ 60. 109.  70.  68. 105.],[109. 109.  91. 109. 109.],82.4,105.4,93.9,60.0,109.0,109.0,70.0,109.0,107.0
gJS_sBM_cAll_d03_mJS3_ch09,gJS,sBM,cAll,d03,mJS3,ch09,110,[96. 71. 99. 60.],[104.  86.  61. 102.],81.5,88.25,84.875,60.0,61.0,60.0,83.5,94.0,91.0
gHO_sBM_cAll_d21_mHO2_ch08,gHO,sBM,cAll,d21,mHO2,ch08,120,[ 94. 109. 109.  80.],[60. 97. 87. 82.],98.0,81.5,89.75,109.0,60.0,109.0,101.5,84.5,90.5
gJB_sFM_cAll_d09_mJB0_ch15,gJB,sFM,cAll,d09,mJB0,ch15,80,"[109. 109.  98. 108.  67.  78. 109.  99. 103. 101.  80.  78. 102. 109.
  86. 103.  60. 102.  69.  74.]","[ 94.  80.  96.  64.  60. 109. 109. 109. 100.  88. 102.  91.  68. 109.
  90.  92. 106. 102.  66.  86.]",92.2,91.05,91.625,109.0,109.0,109.0,100.0,93.0,97.0
gLO_sBM_cAll_d15_mLO4_ch09,gLO,sBM,cAll,d15,mLO4,ch09,120,[109.  87.  88.  70.],[109. 109. 109.  60.],88.5,96.75,92.625,70.0,109.0,109.0,87.5,109.0,98.5
gWA_sFM_cAll_d25_mWA0_ch01,gWA,sFM,cAll,d25,mWA0,ch01,80,"[109. 109.  60.  91.  75. 109.  99.  63.  63.  70. 100.  72.  99.  64.
  61. 109.  97.  69.  98.  87.]","[109.  60.  94.  93.  77.  80. 109. 107. 109. 104. 105. 109.  60. 106.
  94.  89.  98.  96.  86.  85.]",85.2,93.5,89.35,109.0,109.0,109.0,89.0,95.0,94.0
gWA_sBM_cAll_d27_mWA5_ch01,gWA,sBM,cAll,d27,mWA5,ch01,130,[77. 79. 87.],[ 82. 109.  90.],81.0,93.67,87.33333333333333,77.0,82.0,77.0,79.0,90.0,84.5
gWA_sBM_cAll_d25_mWA0_ch03,gWA,sBM,cAll,d25,mWA0,ch03,80,[109.  60.  82.  95.  99.],[60. 61. 86. 96. 84.],89.0,77.4,83.2,60.0,60.0,60.0,95.0,84.0,85.0
gLH_sFM_cAll_d16_mLH5_ch06,gLH,sFM,cAll,d16,mLH5,ch06,130,[ 91. 104.  90.  76. 109. 105. 109. 109. 109.  92.  65. 109.],[ 63.  60. 103. 109.  74.  99. 106.  66.  84.  60.  78. 103.],97.33,83.75,90.54166666666667,109.0,60.0,109.0,104.5,81.0,95.5
gBR_sBM_cAll_d04_mBR1_ch06,gBR,sBM,cAll,d04,mBR1,ch06,90,[ 82.  90. 101. 109. 109.],[90. 90. 80. 95. 76.],98.2,86.2,92.2,109.0,90.0,90.0,101.0,90.0,90.0
