filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,estimated_bpm_per_window_x,estimated_bpm_per_window_y,bpm_avg_x,bpm_avg_y,bpm_avg_xy,bpm_mode_x,bpm_mode_y,bpm_mode_xy,bpm_median_x,bpm_median_y,bpm_median_xy
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,[111.],[112.],111.0,112.0,111.5,111.0,112.0,111.0,111.0,112.0,111.5
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,[128.],[71.],128.0,71.0,99.5,128.0,71.0,71.0,128.0,71.0,99.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,[127.],[81.],127.0,81.0,104.0,127.0,81.0,81.0,127.0,81.0,104.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,[144.],[104.],144.0,104.0,124.0,144.0,104.0,104.0,144.0,104.0,124.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,[116.],[117.],116.0,117.0,116.5,116.0,117.0,116.0,116.0,117.0,116.5
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,[138.],[102.],138.0,102.0,120.0,138.0,102.0,102.0,138.0,102.0,120.0
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,[ 92. 118. 107.  96. 133.],[124. 103.  94. 127. 144.],109.2,118.4,113.8,92.0,94.0,92.0,107.0,124.0,112.5
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,[102.],[141.],102.0,141.0,121.5,102.0,141.0,102.0,102.0,141.0,121.5
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,[ 93. 108.],[101. 144.],100.5,122.5,111.5,93.0,101.0,93.0,100.5,122.5,104.5
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,[ 93. 136.],[ 78. 117.],114.5,97.5,106.0,93.0,78.0,78.0,114.5,97.5,105.0
