filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,X_a,Y_a,bpm_mode,bpm_median,mode_x,mode_y,median_x,median_y
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,113.0,111.4,110.0,110.0,108.0,108.0,110.0,110.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,136.62,133.88,136.0,135.0,136.0,136.0,136.0,136.0
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,119.8,95.2,103.0,103.0,98.0,98.0,111.0,111.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,129.2,104.8,139.0,124.5,120.0,120.0,128.0,128.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,110.4,127.8,102.0,116.0,102.0,102.0,102.0,102.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,116.88,102.25,100.0,101.0,100.0,100.0,101.5,101.5
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,137.8,141.0,139.0,139.5,139.0,139.0,139.0,139.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,128.2,94.2,130.0,123.5,130.0,130.0,130.0,130.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,85.2,103.2,76.0,82.5,76.0,76.0,78.0,78.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,139.8,106.0,111.0,124.0,139.0,139.0,139.0,139.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,140.0,109.6,110.0,123.0,144.0,144.0,141.0,141.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,114.67,89.17,73.0,97.0,89.0,89.0,110.5,110.5
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,129.75,115.88,130.0,129.5,130.0,130.0,130.0,130.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,94.75,98.62,70.0,81.5,70.0,70.0,70.0,70.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,102.5,133.38,130.0,130.0,70.0,70.0,101.5,101.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,121.2,115.4,93.0,123.5,95.0,95.0,127.0,127.0
gBR_sBM_cAll_d04_mBR1_ch03,gBR,sBM,cAll,d04,mBR1,ch03,90,136.67,135.0,135.0,135.5,135.0,135.0,136.5,136.5
gJS_sBM_cAll_d02_mJS0_ch10,gJS,sBM,cAll,d02,mJS0,ch10,80,128.8,135.2,131.0,131.5,119.0,119.0,131.0,131.0
