filename,dance_genre,situation,camera_id,dancer_id,music_id,choreo_id,music_tempo,X_a,Y_a,bpm_mode,bpm_median,mode_x,mode_y,median_x,median_y
gKR_sBM_cAll_d28_mKR3_ch03,gKR,sBM,cAll,d28,mKR3,ch03,110,112.0,111.8,111.0,111.0,110.0,110.0,111.0,111.0
gHO_sBM_cAll_d20_mHO5_ch01,gHO,sBM,cAll,d20,mHO5,ch01,135,101.38,134.12,134.0,118.5,101.0,101.0,101.5,101.5
gKR_sBM_cAll_d28_mKR2_ch03,gKR,sBM,cAll,d28,mKR2,ch03,100,104.4,102.8,101.0,101.5,101.0,101.0,101.0,101.0
gPO_sBM_cAll_d10_mPO3_ch03,gPO,sBM,cAll,d10,mPO3,ch03,110,99.8,108.0,71.0,108.5,71.0,71.0,114.0,114.0
gJS_sBM_cAll_d01_mJS3_ch03,gJS,sBM,cAll,d01,mJS3,ch03,110,136.6,83.6,144.0,115.0,144.0,144.0,144.0,144.0
gHO_sBM_cAll_d21_mHO5_ch10,gHO,sBM,cAll,d21,mHO5,ch10,135,95.38,136.5,70.0,131.0,70.0,70.0,98.5,98.5
gWA_sFM_cAll_d27_mWA1_ch16,gWA,sFM,cAll,d27,mWA1,ch16,90,126.0,120.4,101.0,127.5,133.0,133.0,133.0,133.0
gBR_sBM_cAll_d06_mBR2_ch05,gBR,sBM,cAll,d06,mBR2,ch05,100,121.6,101.6,100.0,103.5,101.0,101.0,124.0,124.0
gMH_sBM_cAll_d23_mMH0_ch05,gMH,sBM,cAll,d23,mMH0,ch05,80,122.2,89.2,130.0,106.0,130.0,130.0,130.0,130.0
gLO_sBM_cAll_d14_mLO0_ch01,gLO,sBM,cAll,d14,mLO0,ch01,80,142.0,105.0,144.0,125.5,144.0,144.0,143.0,143.0
gHO_sBM_cAll_d20_mHO0_ch01,gHO,sBM,cAll,d20,mHO0,ch01,110,83.8,109.8,84.0,95.0,84.0,84.0,84.0,84.0
gLO_sBM_cAll_d13_mLO1_ch02,gLO,sBM,cAll,d13,mLO1,ch02,90,90.33,90.0,89.0,90.0,90.0,90.0,90.0,90.0
gPO_sBM_cAll_d12_mPO5_ch08,gPO,sBM,cAll,d12,mPO5,ch08,130,93.62,97.25,70.0,88.0,72.0,72.0,85.0,85.0
gKR_sBM_cAll_d30_mKR5_ch08,gKR,sBM,cAll,d30,mKR5,ch08,130,95.62,128.62,96.0,111.0,96.0,96.0,96.0,96.0
gBR_sBM_cAll_d06_mBR5_ch04,gBR,sBM,cAll,d06,mBR5,ch04,130,122.88,109.38,70.0,126.5,99.0,99.0,124.5,124.5
gJS_sBM_cAll_d01_mJS2_ch03,gJS,sBM,cAll,d01,mJS2,ch03,100,116.0,87.4,89.0,92.0,93.0,93.0,126.0,126.0
